,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes
139,Universum Kinocenter,"Universum Kinocenter_Landau,DeutschesTor_15.csv",2081.4,1042.2,379.2,0,"Universum Kinocenter_Landau,DeutschesTor_18.csv",1661.5,1068.6,292.9,0.0,"Universum Kinocenter_Landau,DeutschesTor_21.csv",954.0,375.7,398.3,0.0,372.3,605.3,Landau in der Pfalz,POINT (8.107741016584665 49.19995838500351),5042.889110065491,639.5989804739821,,4696.9,0.3072926782329115,0.3849527417839194,0.6704391828867737,0.4542282009678682,4324.599999999999,foot,605.3,car,660.0,68.29057365234938,foot,605.3,car,300.0,81.9440264820945,foot,605.3,car,180.0,81.13207547169812,1140.0,231.366675606142,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
140,Filmwelt Landau,"Filmwelt Landau_Landau,Westring_15.csv",2078.7,580.6,658.1,0,"Filmwelt Landau_Landau,Westring_18.csv",1358.5,628.4,130.1,0.0,"Filmwelt Landau_Landau,Westring_21.csv",1358.5,628.4,130.1,0.0,411.1,1799.7,Landau in der Pfalz,POINT (8.114856 49.20128015),5406.318959553213,1938.924346638836,,4795.7,0.9327581404910936,1.4272538436796731,1.4272538436796731,1.2624219426168133,4384.599999999999,foot,1799.7,car,839.9999999999998,59.59012844566316,transit,1358.5,car,600.0,55.83364004416636,transit,1358.5,car,600.0,55.83364004416636,2040.0,171.25740853399589,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
141,Universum Kinocenter,"Universum Kinocenter_Landau,Westring_15.csv",1041.3,628.4,292.9,0,"Universum Kinocenter_Landau,Westring_18.csv",1041.3,628.4,292.9,0.0,"Universum Kinocenter_Landau,Westring_21.csv",1086.9,781.3,185.6,0.0,272.1,421.6,Landau in der Pfalz,POINT (8.114856 49.20128015),5406.318959553213,511.2500053743904,,3169.5,0.4909728275947281,0.4909728275947281,0.4703744644165888,0.4841067065353484,2897.4,foot,421.6,car,120.0,88.47594353212331,foot,421.6,car,120.0,88.47594353212331,foot,421.6,car,120.00000000000011,88.95942589014628,360.0000000000001,265.9113129543929,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
142,Filmwelt Landau,"Filmwelt Landau_Mörzheim,AppenhofenerStraße_15.csv",4460.2,1390.1,130.1,3,"Filmwelt Landau_Mörzheim,AppenhofenerStraße_18.csv",4417.3,1839.2,658.1,2.0,"Filmwelt Landau_Mörzheim,AppenhofenerStraße_21.csv",5936.0,1839.2,796.8,1.0,742.9,3282.1,Landau in der Pfalz,POINT (8.082411704056701 49.18062943806867),5488.40450304614,3690.721973540315,,14813.5,0.8274790308820938,0.835515354071563,0.6217523540330719,0.7615822463289096,14070.6,foot,3282.1,car,2940.0,34.08367337787543,foot,3282.1,car,1920.0,56.534534670500086,foot,3282.1,car,3300.0,44.40700808625336,8160.0,135.0252161346289,,mid,2,2,47610,574.03,24.95,6234,90,2,6.0,0.4072164948453608
143,Universum Kinocenter,"Universum Kinocenter_Mörzheim,AppenhofenerStraße_15.csv",2300.4,1390.1,190.3,0,"Universum Kinocenter_Mörzheim,AppenhofenerStraße_18.csv",2583.0,1390.1,292.9,0.0,"Universum Kinocenter_Mörzheim,AppenhofenerStraße_21.csv",2657.5,1839.2,398.3,0.0,594.9,2476.8,Landau in der Pfalz,POINT (8.082411704056701 49.18062943806867),5488.40450304614,2968.0607062625577,,7540.9,1.2902367876293503,1.1490749927458606,1.1168619778974818,1.1853912527575643,6946.0,transit,2300.4,car,720.0000000000002,68.70109546165884,foot,2476.8,car,900.0,65.15679442508711,foot,2476.8,car,420.0,84.19567262464722,2040.0,218.0535625113932,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
144,Filmwelt Landau,"Filmwelt Landau_Landau,KlinikumLD-SÜW_15.csv",1671.2,641.1,130.1,0,"Filmwelt Landau_Landau,KlinikumLD-SÜW_18.csv",1671.2,641.1,130.1,0.0,"Filmwelt Landau_Landau,KlinikumLD-SÜW_21.csv",3462.9,764.1,778.8,1.0,613.8,2484.8,Landau in der Pfalz,POINT (8.112825950000001 49.20806255000001),4939.656104874801,2639.438264723095,,6805.3,1.5793670803752364,1.5793670803752364,0.7622045871157397,1.306979582622071,6191.5,transit,1671.2,car,900.0,46.14648157012925,transit,1671.2,car,900.0,46.14648157012925,foot,2484.8,car,1920.0,44.55514164428658,3720.0,136.84810478454506,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
145,Universum Kinocenter,"Universum Kinocenter_Landau,KlinikumLD-SÜW_15.csv",1354.0,641.1,292.9,0,"Universum Kinocenter_Landau,KlinikumLD-SÜW_18.csv",712.8,119.9,292.9,0.0,"Universum Kinocenter_Landau,KlinikumLD-SÜW_21.csv",1246.4,833.5,292.9,0.0,474.9,1148.5,Landau in der Pfalz,POINT (8.112825950000001 49.20806255000001),4939.656104874801,1274.7210913339854,,3313.2000000000003,0.941448368784332,1.7883292527132233,1.0227223133295775,1.2508333116090442,2838.3,foot,1148.5,car,420.0,68.9807976366322,transit,712.8,car,300.0,57.9124579124579,foot,1148.5,car,120.0,90.37227214377408,840.0,217.26552769286417,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
146,Filmwelt Landau,"Filmwelt Landau_Landau,Johanneskirche_15.csv",1230.4,93.1,1077.3,0,"Filmwelt Landau_Landau,Johanneskirche_18.csv",1230.4,93.1,1077.3,0.0,"Filmwelt Landau_Landau,Johanneskirche_21.csv",1277.4,683.0,534.4,0.0,222.8,871.9,Landau in der Pfalz,POINT (8.13432676108068 49.195914865759704),6936.705940587853,914.2207757993972,,3738.2,0.7430272885235673,0.7430272885235673,0.7156887238135252,0.7339144336202199,3515.4,foot,871.9,car,60.00000000000023,95.12353706111833,foot,871.9,car,60.00000000000023,95.12353706111833,foot,871.9,car,60.0,95.30295913574447,180.00000000000043,285.5500332579811,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
147,Universum Kinocenter,"Universum Kinocenter_Landau,Johanneskirche_15.csv",1046.0,93.1,292.9,1,"Universum Kinocenter_Landau,Johanneskirche_18.csv",1046.0,93.1,292.9,1.0,"Universum Kinocenter_Landau,Johanneskirche_21.csv",1185.4,607.1,398.3,0.0,397.7,1143.5,Landau in der Pfalz,POINT (8.13432676108068 49.195914865759704),6936.705940587853,1413.8002323992937,,3277.4,1.351625461184793,1.351625461184793,1.192677773240504,1.298642898536697,2879.7000000000003,transit,1046.0,car,660.0,36.90248565965583,transit,1046.0,car,660.0,36.90248565965583,foot,1143.5,car,180.0,84.81525223553231,1500.0,158.62022355484396,,mid,2,2,47610,574.03,24.95,6234,90,2,2.0,0.4072164948453608
148,Filmwelt Landau,"Filmwelt Landau_Landau,DeutschesTor_15.csv",1993.2,195.1,658.1,0,"Filmwelt Landau_Landau,DeutschesTor_18.csv",1993.2,195.1,658.1,0.0,"Filmwelt Landau_Landau,DeutschesTor_21.csv",3298.4,599.6,778.8,1.0,498.8,2213.3,Landau in der Pfalz,POINT (8.120071337622099 49.20777521961865),5441.268374605567,2374.900923120047,,7284.8,1.191501566887441,1.191501566887441,0.720016045088542,1.034339726287808,6786.0,transit,1993.2,car,1140.0,42.8055388320289,transit,1993.2,car,1140.0,42.8055388320289,foot,2213.3,car,1920.0,41.78995876788746,4200.0,127.40103643194529,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
149,Universum Kinocenter,"Universum Kinocenter_Landau,DeutschesTor_15.csv",1234.3,195.1,379.2,0,"Universum Kinocenter_Landau,DeutschesTor_18.csv",1137.9,545.0,292.9,0.0,"Universum Kinocenter_Landau,DeutschesTor_21.csv",1626.4,1048.1,398.3,0.0,438.9,1191.7,Landau in der Pfalz,POINT (8.120071337622099 49.20777521961865),5441.268374605567,1288.328135392068,,3998.6,1.0437722882541265,1.1321980274119587,0.7921348594392941,0.989368391701793,3559.7,foot,1191.7,car,660.0,46.528396662075664,transit,1137.9,car,300.0000000000001,73.63564460848932,foot,1191.7,car,180.00000000000023,88.93261190359074,1140.0000000000005,209.09665317415573,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
150,Filmwelt Landau,"Filmwelt Landau_Landau,Herrmann-Sauter-Str._15.csv",2613.0,1036.2,796.8,0,"Filmwelt Landau_Landau,Herrmann-Sauter-Str._18.csv",2613.0,1036.2,796.8,0.0,"Filmwelt Landau_Landau,Herrmann-Sauter-Str._21.csv",2613.0,1036.2,796.8,0.0,262.3,1183.8,Landau in der Pfalz,POINT (8.12349095 49.1972429),6175.539743721292,1208.1515117724618,,7839.0,0.4623618491283818,0.4623618491283818,0.4623618491283818,0.4623618491283818,7576.7,foot,1183.8,car,780.0,70.14925373134328,foot,1183.8,car,780.0,70.14925373134328,foot,1183.8,car,780.0,70.14925373134328,2340.0,210.44776119402985,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
151,Universum Kinocenter,"Universum Kinocenter_Landau,Herrmann-Sauter-Str._15.csv",1946.5,1036.2,190.3,0,"Universum Kinocenter_Landau,Herrmann-Sauter-Str._18.csv",1946.5,1036.2,190.3,0.0,"Universum Kinocenter_Landau,Herrmann-Sauter-Str._21.csv",720.1,141.8,398.3,0.0,249.2,557.5,Landau in der Pfalz,POINT (8.12349095 49.1972429),6175.539743721292,624.8578717227484,,4613.1,0.3210161169908803,0.3210161169908803,0.8677376360543653,0.5032566233453752,4363.900000000001,foot,557.5,car,720.0,63.01053172360648,foot,557.5,car,720.0,63.01053172360648,foot,557.5,car,180.0,75.0034717400361,1620.0,201.02453518724903,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
152,Filmwelt Landau,"Filmwelt Landau_Landau,Dörrenberg_15.csv",2657.0,1158.9,658.1,0,"Filmwelt Landau_Landau,Dörrenberg_18.csv",1154.1,424.0,130.1,0.0,"Filmwelt Landau_Landau,Dörrenberg_21.csv",1154.1,424.0,130.1,0.0,368.7,1389.6,Landau in der Pfalz,POINT (8.11274175 49.1930669),5789.291644827154,1507.5618333433472,,4965.2,0.5673924852628329,1.3062662103312948,1.3062662103312948,1.0599749686418076,4596.5,foot,1389.6,car,840.0,68.3853970643583,transit,1154.1,car,599.9999999999999,48.01143748375358,transit,1154.1,car,599.9999999999999,48.01143748375358,2040.0,164.4082720318655,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
153,Universum Kinocenter,"Universum Kinocenter_Landau,Dörrenberg_15.csv",660.0,409.7,190.3,0,"Universum Kinocenter_Landau,Dörrenberg_18.csv",556.7,117.5,379.2,0.0,"Universum Kinocenter_Landau,Dörrenberg_21.csv",423.1,117.5,185.6,0.0,220.7,397.3,Landau in der Pfalz,POINT (8.11274175 49.1930669),5789.291644827154,433.1162171501019,,1639.8000000000002,0.6562366926516695,0.7780064974853634,1.0236734038054878,0.8193055313141736,1419.1,foot,397.3,car,60.0,90.9090909090909,foot,397.3,car,60.00000000000006,89.22220226333752,foot,397.3,car,120.0,71.63791065941858,240.00000000000009,251.769203831847,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
154,Filmwelt Landau,"Filmwelt Landau_Landau,Dörrenberg_15.csv",787.7,357.6,130.1,0,"Filmwelt Landau_Landau,Dörrenberg_18.csv",1847.4,709.3,658.1,0.0,"Filmwelt Landau_Landau,Dörrenberg_21.csv",2378.2,1120.1,658.1,0.0,496.6,917.1,Landau in der Pfalz,POINT (8.12014411098375 49.18825767683993),6544.457267754397,853.5710068279914,,5013.3,1.0836244849917371,0.4620390856490155,0.3589147282936639,0.6348594329781388,4516.7,transit,787.7,car,300.0,61.91443442935128,foot,917.1,car,480.0,74.01753816174083,foot,917.1,car,600.0,74.77083508535867,1380.0,210.7028076764508,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
155,Universum Kinocenter,"Universum Kinocenter_Landau,Dörrenberg_15.csv",1297.6,672.4,565.2,0,"Universum Kinocenter_Landau,Dörrenberg_18.csv",1080.6,641.4,379.2,0.0,"Universum Kinocenter_Landau,Dörrenberg_21.csv",947.0,641.4,185.6,0.0,411.2,773.2,Landau in der Pfalz,POINT (8.12014411098375 49.18825767683993),6544.457267754397,1009.950594047728,,3325.2,0.7783219744510852,0.9346202054855896,1.066473700155996,0.9264719600308902,2914.0,foot,773.2,car,60.0,95.37607891491984,foot,773.2,car,60.0,94.44752915047196,foot,773.2,car,120.0,87.32840549102428,240.0,277.1520135564161,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
156,Filmwelt Landau,"Filmwelt Landau_Landau,Westring_15.csv",2739.6,1241.5,658.1,0,"Filmwelt Landau_Landau,Westring_18.csv",773.2,523.1,130.1,0.0,"Filmwelt Landau_Landau,Westring_21.csv",1260.0,529.9,130.1,0.0,351.1,1342.8,Landau in der Pfalz,POINT (8.11401316659147 49.192788650729504),5881.286070233359,1410.1654895211682,,4772.8,0.5147340814429728,1.8238043061577445,1.119178959937435,1.152572449179384,4421.7,foot,1342.8,car,840.0,69.33858957512045,transit,773.2,car,120.0,84.48008277289189,transit,1260.0,car,600.0,52.38095238095238,1560.0,206.19962472896472,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
157,Universum Kinocenter,"Universum Kinocenter_Landau,Westring_15.csv",702.9,452.6,190.3,0,"Universum Kinocenter_Landau,Westring_18.csv",537.1,97.9,379.2,0.0,"Universum Kinocenter_Landau,Westring_21.csv",403.5,97.9,185.6,0.0,203.0,423.0,Landau in der Pfalz,POINT (8.11401316659147 49.192788650729504),5881.286070233359,438.2758695807211,,1643.5,0.6235252092484296,0.816004225620408,1.086185550385926,0.8419049950849211,1440.5,foot,423.0,car,59.999999999999886,91.46393512590696,foot,423.0,car,60.0,88.82889592254702,transit,403.5,car,120.0,70.26022304832713,239.9999999999999,250.55305409678112,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
158,Filmwelt Landau,"Filmwelt Landau_Landau,UniNord_15.csv",1329.4,419.3,130.1,0,"Filmwelt Landau_Landau,UniNord_18.csv",1329.4,419.3,130.1,0.0,"Filmwelt Landau_Landau,UniNord_21.csv",2366.8,676.7,130.1,1.0,478.3,1903.0,Landau in der Pfalz,POINT (8.110810800000001 49.20005175),5224.267207425014,2046.1793292031373,,5025.6,1.5391750633392036,1.5391750633392036,0.8645341090092686,1.3142947452292253,4547.3,transit,1329.4,car,780.0000000000001,41.326914397472535,transit,1329.4,car,780.0000000000001,41.326914397472535,foot,1903.0,car,1560.0,34.08822038195031,3120.0,116.74204917689538,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
159,Universum Kinocenter,"Universum Kinocenter_Landau,UniNord_15.csv",833.0,462.7,190.3,0,"Universum Kinocenter_Landau,UniNord_18.csv",773.0,462.7,190.3,0.0,"Universum Kinocenter_Landau,UniNord_21.csv",833.0,462.7,190.3,0.0,339.4,444.6,Landau in der Pfalz,POINT (8.110810800000001 49.20005175),5224.267207425014,481.2576590156234,,2439.0,0.5777402869335215,0.6225842936812722,0.5777402869335215,0.5926882891827717,2099.6,foot,444.6,car,180.0,78.39135654261705,foot,444.6,car,120.0,84.47606727037517,foot,444.6,car,180.0,78.39135654261705,480.0,241.25878035560928,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
160,Filmwelt Landau,"Filmwelt Landau_Landau,Schänzel_15.csv",2093.6,943.5,130.1,0,"Filmwelt Landau_Landau,Schänzel_18.csv",2093.6,943.5,130.1,0.0,"Filmwelt Landau_Landau,Schänzel_21.csv",3321.7,622.9,778.8,1.0,575.8,2250.3,Landau in der Pfalz,POINT (8.107707416398886 49.20199100150325),4918.111520930664,2358.394538435607,,7508.9,1.1264780943998889,1.1264780943998889,0.7099962484377298,0.9876508124125024,6933.099999999999,transit,2093.6,car,1020.0,51.28009170806266,transit,2093.6,car,1020.0,51.28009170806266,foot,2250.3,car,1920.0,42.19827196917241,3960.0,144.75845538529774,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
161,Universum Kinocenter,"Universum Kinocenter_Landau,Schänzel_15.csv",1405.4,855.1,190.3,0,"Universum Kinocenter_Landau,Schänzel_18.csv",1285.4,855.1,190.3,0.0,"Universum Kinocenter_Landau,Schänzel_21.csv",953.2,582.9,190.3,0.0,436.8,792.0,Landau in der Pfalz,POINT (8.107707416398886 49.20199100150325),4918.111520930664,792.0504376669705,,3644.0,0.5635765174804116,0.6161898534829395,0.8309383525671113,0.6702349078434875,3207.2,foot,792.0,car,360.0,74.3845168635264,foot,792.0,car,240.0,81.3287692547067,foot,792.0,car,180.0,81.11624003357113,780.0,236.82952615180423,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
162,Filmwelt Landau,"Filmwelt Landau_Landau,UniNord_15.csv",2693.2,643.1,130.1,1,"Filmwelt Landau_Landau,UniNord_18.csv",2573.2,643.1,130.1,2.0,"Filmwelt Landau_Landau,UniNord_21.csv",3443.4,744.6,778.8,1.0,486.0,1929.9,Landau in der Pfalz,POINT (8.10851005 49.198257899999994),5196.505188110961,2056.140823483796,,8709.8,0.7634564174527685,0.7990598567868009,0.5971251738060626,0.7198804826818773,8223.8,foot,1929.9,car,1920.0,28.70934204663597,foot,1929.9,car,1799.9999999999998,30.048189025338104,foot,1929.9,car,1920.0,44.241156995992334,5640.0,102.9986880679664,,mid,2,2,47610,574.03,24.95,6234,90,2,4.0,0.4072164948453608
163,Universum Kinocenter,"Universum Kinocenter_Landau,UniNord_15.csv",1133.4,643.1,190.3,0,"Universum Kinocenter_Landau,UniNord_18.csv",1133.4,643.1,190.3,0.0,"Universum Kinocenter_Landau,UniNord_21.csv",862.1,551.8,190.3,0.0,337.9,475.0,Landau in der Pfalz,POINT (8.10851005 49.198257899999994),5196.505188110961,501.335125922785,,3128.9,0.4423285035493073,0.4423285035493073,0.5815278110692321,0.4887282727226156,2791.0,foot,475.0,car,300.0,73.53096876654315,foot,475.0,car,300.0,73.53096876654315,foot,475.0,car,120.00000000000011,86.08050110196031,720.0000000000001,233.14243863504663,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
164,Filmwelt Landau,"Filmwelt Landau_Landau,Stadtbibliothek_15.csv",1906.8,48.7,658.1,0,"Filmwelt Landau_Landau,Stadtbibliothek_18.csv",2449.1,890.3,778.8,0.0,"Filmwelt Landau_Landau,Stadtbibliothek_21.csv",2256.1,938.0,658.1,0.0,454.6,2054.0,Landau in der Pfalz,POINT (8.12134635594834 49.2062440284638),5590.381937803326,2182.7629033321264,,6612.0,1.1447256677848363,0.8912510323515277,0.9674938625646586,1.0011568542336744,6157.4,transit,1906.8,car,1200.0,37.06733794839522,foot,2054.0,car,780.0,68.15156588134417,foot,2054.0,car,660.0,70.74597757191613,2640.0,175.96488140165553,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
165,Universum Kinocenter,"Universum Kinocenter_Landau,Stadtbibliothek_15.csv",1661.9,1083.6,398.3,0,"Universum Kinocenter_Landau,Stadtbibliothek_18.csv",1661.9,1083.6,398.3,0.0,"Universum Kinocenter_Landau,Stadtbibliothek_21.csv",1495.4,1245.1,190.3,0.0,394.6,1120.0,Landau in der Pfalz,POINT (8.12134635594834 49.2062440284638),5590.381937803326,1160.4855534483042,,4819.200000000001,0.6982884369987991,0.6982884369987991,0.7760368820705524,0.7242045853560501,4424.6,foot,1120.0,car,180.00000000000023,89.16902340694385,foot,1120.0,car,180.00000000000023,89.16902340694385,foot,1120.0,car,60.00000000000023,95.98769559983948,420.0000000000007,274.3257424137272,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
166,Filmwelt Landau,"Filmwelt Landau_Queichheim,Otto-Hahn-Straße_15.csv",1393.3,256.0,1077.3,0,"Filmwelt Landau_Queichheim,Otto-Hahn-Straße_18.csv",1393.3,256.0,1077.3,0.0,"Filmwelt Landau_Queichheim,Otto-Hahn-Straße_21.csv",1407.7,813.3,534.4,0.0,284.8,1034.8,Landau in der Pfalz,POINT (8.1347797 49.197627649999994),6878.518377570379,1107.415322211829,,4194.3,0.7948147005037172,0.7948147005037172,0.7866841814391057,0.7921045274821801,3909.5,foot,1034.8,car,60.0,95.69367688222206,foot,1034.8,car,60.0,95.69367688222206,foot,1034.8,car,60.00000000000023,95.73772820913544,180.00000000000023,287.1250819735796,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
167,Universum Kinocenter,"Universum Kinocenter_Queichheim,Otto-Hahn-Straße_15.csv",1208.9,256.0,292.9,1,"Universum Kinocenter_Queichheim,Otto-Hahn-Straße_18.csv",1208.9,256.0,292.9,1.0,"Universum Kinocenter_Queichheim,Otto-Hahn-Straße_21.csv",1160.3,582.0,398.3,0.0,459.7,1264.8,Landau in der Pfalz,POINT (8.1347797 49.197627649999994),6878.518377570379,1448.0222304093734,,3578.1000000000004,1.1978014975675186,1.1978014975675186,1.247972274764607,1.214525089966548,3118.4000000000005,transit,1208.9,car,660.0000000000001,45.40491355777979,transit,1208.9,car,660.0000000000001,45.40491355777979,transit,1160.3,car,180.0,84.48677066275962,1500.0000000000002,175.2965977783192,,mid,2,2,47610,574.03,24.95,6234,90,2,2.0,0.4072164948453608
168,Filmwelt Landau,"Filmwelt Landau_Landau,Finanzamt_15.csv",1249.3,339.2,130.1,0,"Filmwelt Landau_Landau,Finanzamt_18.csv",1249.3,339.2,130.1,0.0,"Filmwelt Landau_Landau,Finanzamt_21.csv",1499.3,241.2,658.1,0.0,487.4,1730.5,Landau in der Pfalz,POINT (8.111754249999999 49.198076349999994),5402.291939131041,1853.0018143604427,,3997.9,1.483232061442762,1.483232061442762,1.2359113015143353,1.4007918081332864,3510.4999999999995,transit,1249.3,car,780.0,37.565036420395415,transit,1249.3,car,780.0,37.565036420395415,transit,1499.3,car,600.0,59.981324618155135,2160.0,135.11139745894596,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
169,Universum Kinocenter,"Universum Kinocenter_Landau,Finanzamt_15.csv",1478.0,339.2,358.8,1,"Universum Kinocenter_Landau,Finanzamt_18.csv",916.5,477.3,379.2,0.0,"Universum Kinocenter_Landau,Finanzamt_21.csv",782.9,477.3,185.6,0.0,339.3,272.2,Landau in der Pfalz,POINT (8.111754249999999 49.198076349999994),5402.291939131041,280.1582117005525,,3177.4,0.189552240663432,0.305682718713096,0.3578467386646475,0.2843605660137251,2838.1,foot,272.2,car,780.0,47.225981055480375,foot,272.2,car,60.0,93.4533551554828,foot,272.2,car,120.0,84.67237195044066,960.0,225.35170816140385,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
170,Filmwelt Landau,"Filmwelt Landau_Landau,Finanzamt_15.csv",1412.4,502.3,130.1,0,"Filmwelt Landau_Landau,Finanzamt_18.csv",1412.4,502.3,130.1,0.0,"Filmwelt Landau_Landau,Finanzamt_21.csv",3531.2,832.4,778.8,1.0,425.8,1496.2,Landau in der Pfalz,POINT (8.11203360296679 49.19524665093443),5600.980261435834,1660.880847606997,,6356.0,1.1759280994102217,1.1759280994102217,0.4703445988918772,0.9407335992374402,5930.2,transit,1412.4,car,780.0000000000001,44.77485131690739,transit,1412.4,car,780.0000000000001,44.77485131690739,foot,1496.2,car,1920.0,45.62754870865428,3480.0,135.17725134246905,,mid,2,2,47610,574.03,24.95,6234,90,2,1.0,0.4072164948453608
171,Universum Kinocenter,"Universum Kinocenter_Landau,Finanzamt_15.csv",1641.1,502.3,358.8,1,"Universum Kinocenter_Landau,Finanzamt_18.csv",1641.1,502.3,358.8,1.0,"Universum Kinocenter_Landau,Finanzamt_21.csv",543.4,237.8,185.6,0.0,277.7,237.6,Landau in der Pfalz,POINT (8.11203360296679 49.19524665093443),5600.980261435834,266.1600059494376,,3825.6,0.1621839046672583,0.1621839046672583,0.4898049428587369,0.2713909173977512,3547.9,foot,237.6,car,779.9999999999999,52.47090366217781,foot,237.6,car,779.9999999999999,52.47090366217781,foot,237.6,car,120.0,77.91682002208319,1679.9999999999998,182.8586273464388,,mid,2,2,47610,574.03,24.95,6234,90,2,2.0,0.4072164948453608
172,Filmwelt Landau,"Filmwelt Landau_Landau,Lunette41_15.csv",1663.7,405.6,658.1,0,"Filmwelt Landau_Landau,Lunette41_18.csv",1195.1,585.0,130.1,0.0,"Filmwelt Landau_Landau,Lunette41_21.csv",1663.7,405.6,658.1,0.0,505.8,1773.2,Landau in der Pfalz,POINT (8.113058004867636 49.199359696163626),5403.729535555259,1873.271870036012,,4522.5,1.125967343893738,1.5674603548121595,1.125967343893738,1.2731316808665452,4016.7,transit,1663.7,car,600.0,63.935805734206895,transit,1195.1,car,479.9999999999999,59.83599698769978,transit,1663.7,car,600.0,63.935805734206895,1680.0,187.7076084561136,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
173,Universum Kinocenter,"Universum Kinocenter_Landau,Lunette41_15.csv",830.6,585.0,185.6,0,"Universum Kinocenter_Landau,Lunette41_18.csv",854.4,604.1,190.3,0.0,"Universum Kinocenter_Landau,Lunette41_21.csv",909.7,604.1,185.6,0.0,366.8,314.9,Landau in der Pfalz,POINT (8.113058004867636 49.199359696163626),5403.729535555259,328.2795372241847,,2594.7,0.3952318049893868,0.384222304803587,0.3608657109202866,0.3801066069044201,2227.9,foot,314.9,car,60.0,92.77630628461353,foot,314.9,car,59.999999999999886,92.97752808988766,foot,314.9,car,120.0,86.80883807848741,239.9999999999999,272.56267245298864,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
174,Filmwelt Landau,"Filmwelt Landau_Landau,Hauptbahnhof_15.csv",822.3,572.2,130.1,0,"Filmwelt Landau_Landau,Hauptbahnhof_18.csv",822.3,572.2,130.1,0.0,"Filmwelt Landau_Landau,Hauptbahnhof_21.csv",1707.8,466.8,1061.0,0.0,297.2,1274.8,Landau in der Pfalz,POINT (8.118899 49.19603505),5961.500572122948,1310.1445918020263,,3352.4,1.5932683835607764,1.5932683835607764,0.76715340894837,1.317896725356641,3055.2,transit,822.3,car,119.99999999999989,85.40678584458227,transit,822.3,car,119.99999999999989,85.40678584458227,foot,1274.8,car,180.0,89.46012413631573,419.9999999999998,260.2736958254803,,mid,2,2,47610,574.03,24.95,6234,90,2,0.0,0.4072164948453608
