,Unnamed: 0.1,field_1,Unnamed: 0,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,example_for,start_location,distance_start_centroid,distance_start_cinema,geometry
137,137,17,1.0,Hall of Fame,Hall of Fame_ZurSpitze_15.csv,1355.3,279.3,56.0,1.0,Hall of Fame_ZurSpitze_18.csv,1715.3,279.3,56.0,1.0,Hall of Fame_ZurSpitze_21.csv,1516.7,320.7,56.0,1.0,664.0,3845.7,Osnabrück,POINT (7.99377259868863 52.25701291665435),4369.477880550748,4744.582384543123,
138,138,18,2.0,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_ZurSpitze_18.csv,5274.4,320.7,333.7,5.0,no routes possible to this cinema,,,,,671.6,5110.7,Osnabrück,POINT (7.99377259868863 52.25701291665435),4369.477880550748,5268.378352025728,
139,139,19,3.0,Cinema Arthouse,Cinema Arthouse_ZurSpitze_15.csv,1442.8,279.3,203.5,0.0,Cinema Arthouse_ZurSpitze_18.csv,1442.8,279.3,203.5,0.0,Cinema Arthouse_ZurSpitze_21.csv,1544.2,320.7,203.5,1.0,678.6,3743.2,Osnabrück,POINT (7.99377259868863 52.25701291665435),4369.477880550748,4482.883226193075,
140,140,20,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Piärkamp_15.csv,1622.3,716.3,6.0,0.0,Filmtheater Hasetor_Piärkamp_18.csv,1622.3,716.3,6.0,0.0,Filmtheater Hasetor_Piärkamp_21.csv,1802.3,716.3,6.0,0.0,674.9,3281.4,Osnabrück,POINT (8.08165700123109 52.25236570414713),3709.525524277333,4092.286729967735,
141,141,21,1.0,Hall of Fame,Hall of Fame_Piärkamp_15.csv,1616.0,238.2,117.8,2.0,Hall of Fame_Piärkamp_18.csv,1616.0,238.2,117.8,2.0,Hall of Fame_Piärkamp_21.csv,1035.3,559.3,56.0,0.0,490.5,2314.9,Osnabrück,POINT (8.08165700123109 52.25236570414713),3709.525524277333,2707.820528202651,
142,142,22,2.0,3-Seiten-Kino,3-Seiten-Kino_Piärkamp_15.csv,953.0,559.3,333.7,0.0,3-Seiten-Kino_Piärkamp_18.csv,953.0,559.3,333.7,0.0,3-Seiten-Kino_Piärkamp_21.csv,953.0,559.3,333.7,0.0,303.6,814.4,Osnabrück,POINT (8.08165700123109 52.25236570414713),3709.525524277333,855.3437838456098,
143,143,23,3.0,Cinema Arthouse,Cinema Arthouse_Piärkamp_15.csv,1668.4,716.3,232.1,0.0,Cinema Arthouse_Piärkamp_18.csv,1668.4,716.3,232.1,0.0,Cinema Arthouse_Piärkamp_21.csv,1608.4,716.3,232.1,0.0,619.2,2894.9,Osnabrück,POINT (8.08165700123109 52.25236570414713),3709.525524277333,3520.2708537717363,
144,144,24,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Alfred-Delp-Straße_15.csv,2176.2,577.3,278.9,3.0,Filmtheater Hasetor_Alfred-Delp-Straße_18.csv,1752.7,366.7,6.0,3.0,no routes possible to this cinema,,,,,543.3,2199.0,Osnabrück,POINT (8.022391256902543 52.261466034175285),2543.058636800693,2610.0387254687043,
145,145,25,1.0,Hall of Fame,Hall of Fame_Alfred-Delp-Straße_15.csv,1593.3,577.3,56.0,2.0,Hall of Fame_Alfred-Delp-Straße_18.csv,1442.7,366.7,56.0,2.0,Hall of Fame_Alfred-Delp-Straße_21.csv,1562.7,366.7,56.0,1.0,523.2,2207.0,Osnabrück,POINT (8.022391256902543 52.261466034175285),2543.058636800693,2753.035843831432,
146,146,26,2.0,3-Seiten-Kino,3-Seiten-Kino_Alfred-Delp-Straße_15.csv,2364.0,650.3,333.7,0.0,3-Seiten-Kino_Alfred-Delp-Straße_18.csv,2364.0,650.3,333.7,0.0,3-Seiten-Kino_Alfred-Delp-Straße_21.csv,3245.9,1006.1,859.8,2.0,909.1,3238.6,Osnabrück,POINT (8.022391256902543 52.261466034175285),2543.058636800693,3508.263728712849,
147,147,27,3.0,Cinema Arthouse,Cinema Arthouse_Alfred-Delp-Straße_15.csv,1258.8,366.7,232.1,0.0,Cinema Arthouse_Alfred-Delp-Straße_18.csv,1318.8,366.7,232.1,0.0,Cinema Arthouse_Alfred-Delp-Straße_21.csv,1258.8,366.7,232.1,2.0,582.3,2273.4,Osnabrück,POINT (8.022391256902543 52.261466034175285),2543.058636800693,2611.4983047126907,
148,148,28,0.0,Filmtheater Hasetor,Filmtheater Hasetor_AmLünsebrink_15.csv,1839.0,633.0,6.0,1.0,Filmtheater Hasetor_AmLünsebrink_18.csv,2199.0,633.0,6.0,1.0,no routes possible to this cinema,,,,,720.5,3881.6,Osnabrück,POINT (7.988587400000001 52.257234399999994),4658.171713182709,4597.4146113188,
149,149,29,1.0,Hall of Fame,Hall of Fame_AmLünsebrink_15.csv,1709.0,633.0,56.0,1.0,Hall of Fame_AmLünsebrink_18.csv,2069.0,633.0,56.0,1.0,Hall of Fame_AmLünsebrink_21.csv,2067.9,811.9,56.0,1.0,744.8,4201.2,Osnabrück,POINT (7.988587400000001 52.257234399999994),4658.171713182709,5068.585980309527,
150,150,30,2.0,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_AmLünsebrink_18.csv,9486.5,854.9,5691.6,2.0,no routes possible to this cinema,,,,,752.3,5466.2,Osnabrück,POINT (7.988587400000001 52.257234399999994),4658.171713182709,5621.898317282865,
151,151,31,3.0,Cinema Arthouse,Cinema Arthouse_AmLünsebrink_15.csv,1796.5,633.0,203.5,0.0,Cinema Arthouse_AmLünsebrink_18.csv,1796.5,633.0,203.5,0.0,Cinema Arthouse_AmLünsebrink_21.csv,1510.7,287.2,203.5,1.0,759.4,4098.7,Osnabrück,POINT (7.988587400000001 52.257234399999994),4658.171713182709,4779.266005934806,
152,152,32,0.0,Filmtheater Hasetor,Filmtheater Hasetor_LüstringerBerg_15.csv,2432.4,986.4,6.0,0.0,Filmtheater Hasetor_LüstringerBerg_18.csv,2432.4,986.4,6.0,0.0,Filmtheater Hasetor_LüstringerBerg_21.csv,2672.4,986.4,6.0,0.0,1141.5,6041.7,Osnabrück,POINT (8.151919486044388 52.277812067666524),7121.107260346346,7383.526226926591,
153,153,33,1.0,Hall of Fame,Hall of Fame_LüstringerBerg_15.csv,2822.3,426.3,56.0,2.0,Hall of Fame_LüstringerBerg_18.csv,2822.3,426.3,56.0,3.0,Hall of Fame_LüstringerBerg_21.csv,2882.3,426.3,56.0,1.0,1125.8,5519.7,Osnabrück,POINT (8.151919486044388 52.277812067666524),7121.107260346346,6389.575648773815,
154,154,34,2.0,3-Seiten-Kino,3-Seiten-Kino_LüstringerBerg_15.csv,4020.1,986.4,333.7,2.0,3-Seiten-Kino_LüstringerBerg_18.csv,5207.9,1717.9,670.0,2.0,3-Seiten-Kino_LüstringerBerg_21.csv,4096.3,426.3,670.0,3.0,1038.1,5730.5,Osnabrück,POINT (8.151919486044388 52.277812067666524),7121.107260346346,6413.993802853058,
155,155,35,3.0,Cinema Arthouse,Cinema Arthouse_LüstringerBerg_15.csv,1732.8,426.3,286.5,0.0,Cinema Arthouse_LüstringerBerg_18.csv,1732.8,426.3,286.5,0.0,Cinema Arthouse_LüstringerBerg_21.csv,1732.8,426.3,286.5,0.0,1065.0,5782.3,Osnabrück,POINT (8.151919486044388 52.277812067666524),7121.107260346346,6931.216706129074,
156,156,36,0.0,Filmtheater Hasetor,"Filmtheater Hasetor_Osnabrück,H.-Lübke-Platz_15.csv",2109.7,510.8,278.9,3.0,"Filmtheater Hasetor_Osnabrück,H.-Lübke-Platz_18.csv",1902.9,516.9,6.0,3.0,no routes possible to this cinema,,,,,524.3,1866.3,Osnabrück,POINT (8.024022299999999 52.264590150000004),2216.7651006835367,2262.109023119017,
157,157,37,1.0,Hall of Fame,"Hall of Fame_Osnabrück,H.-Lübke-Platz_15.csv",1332.1,376.1,56.0,2.0,"Hall of Fame_Osnabrück,H.-Lübke-Platz_18.csv",1332.1,376.1,56.0,2.0,"Hall of Fame_Osnabrück,H.-Lübke-Platz_21.csv",1512.1,376.1,56.0,1.0,548.6,2070.4,Osnabrück,POINT (8.024022299999999 52.264590150000004),2216.7651006835367,2515.5635372165607,
158,158,38,2.0,3-Seiten-Kino,"3-Seiten-Kino_Osnabrück,H.-Lübke-Platz_15.csv",2089.8,376.1,333.7,0.0,"3-Seiten-Kino_Osnabrück,H.-Lübke-Platz_18.csv",2089.8,376.1,333.7,0.0,"3-Seiten-Kino_Osnabrück,H.-Lübke-Platz_21.csv",2362.2,648.5,333.7,2.0,876.0,3191.6,Osnabrück,POINT (8.024022299999999 52.264590150000004),2216.7651006835367,3554.824250444265,
159,159,39,3.0,Cinema Arthouse,"Cinema Arthouse_Osnabrück,H.-Lübke-Platz_15.csv",1208.2,376.1,232.1,1.0,"Cinema Arthouse_Osnabrück,H.-Lübke-Platz_18.csv",1208.2,376.1,232.1,1.0,"Cinema Arthouse_Osnabrück,H.-Lübke-Platz_21.csv",1370.2,358.1,232.1,2.0,563.2,1967.9,Osnabrück,POINT (8.024022299999999 52.264590150000004),2216.7651006835367,2299.5976745257344,
160,160,0,0.0,Filmtheater Hasetor,"Filmtheater Hasetor_Osnabrück,Kromschröderstraße_15.csv",2130.1,531.2,278.9,3.0,"Filmtheater Hasetor_Osnabrück,Kromschröderstraße_18.csv",2130.1,531.2,278.9,3.0,no routes possible to this cinema,,,,,385.9,1696.4,Osnabrück,POINT (8.024060549999998 52.26885405000001),1918.4438219905355,1900.9166179526885,
161,161,1,1.0,Hall of Fame,"Hall of Fame_Osnabrück,Kromschröderstraße_15.csv",1273.6,317.6,56.0,2.0,"Hall of Fame_Osnabrück,Kromschröderstraße_18.csv",1273.6,317.6,56.0,2.0,"Hall of Fame_Osnabrück,Kromschröderstraße_21.csv",1453.6,317.6,56.0,1.0,410.2,1948.4,Osnabrück,POINT (8.024060549999998 52.26885405000001),1918.4438219905355,2394.6251558936465,
162,162,2,2.0,3-Seiten-Kino,"3-Seiten-Kino_Osnabrück,Kromschröderstraße_15.csv",2031.3,317.6,333.7,0.0,"3-Seiten-Kino_Osnabrück,Kromschröderstraße_18.csv",2031.3,317.6,333.7,0.0,"3-Seiten-Kino_Osnabrück,Kromschröderstraße_21.csv",2441.5,201.7,859.8,2.0,797.9,3212.0,Osnabrück,POINT (8.024060549999998 52.26885405000001),1918.4438219905355,3798.6225239286346,
163,163,3,3.0,Cinema Arthouse,"Cinema Arthouse_Osnabrück,Kromschröderstraße_15.csv",1149.7,317.6,232.1,1.0,"Cinema Arthouse_Osnabrück,Kromschröderstraße_18.csv",1149.7,317.6,232.1,1.0,"Cinema Arthouse_Osnabrück,Kromschröderstraße_21.csv",1603.8,531.2,472.6,2.0,424.8,1845.9,Osnabrück,POINT (8.024060549999998 52.26885405000001),1918.4438219905355,2034.7802372962344,
164,164,4,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Werksberg_15.csv,2187.0,861.0,6.0,1.0,Filmtheater Hasetor_Werksberg_18.csv,2609.8,1187.5,522.3,0.0,Filmtheater Hasetor_Werksberg_21.csv,2789.8,1187.5,522.3,0.0,784.6,3801.6,Osnabrück,POINT (8.090561136045304 52.250345330561174),4278.779695696951,4661.812100014225,
165,165,5,1.0,Hall of Fame,Hall of Fame_Werksberg_15.csv,1517.0,861.0,56.0,0.0,Hall of Fame_Werksberg_18.csv,1517.0,861.0,56.0,0.0,Hall of Fame_Werksberg_21.csv,1637.0,861.0,56.0,0.0,600.2,2835.1,Osnabrück,POINT (8.090561136045304 52.250345330561174),4278.779695696951,3263.1676803904074,
166,166,6,2.0,3-Seiten-Kino,3-Seiten-Kino_Werksberg_15.csv,1526.7,758.4,708.3,0.0,3-Seiten-Kino_Werksberg_18.csv,1526.7,758.4,708.3,0.0,3-Seiten-Kino_Werksberg_21.csv,1526.7,758.4,708.3,0.0,295.1,1334.6,Osnabrück,POINT (8.090561136045304 52.250345330561174),4278.779695696951,1407.2640687688356,
167,167,7,3.0,Cinema Arthouse,Cinema Arthouse_Werksberg_15.csv,2324.5,861.0,203.5,1.0,Cinema Arthouse_Werksberg_18.csv,1784.5,861.0,203.5,0.0,Cinema Arthouse_Werksberg_21.csv,2024.5,861.0,203.5,0.0,728.9,3415.1,Osnabrück,POINT (8.090561136045304 52.250345330561174),4278.779695696951,4082.6205112514026,
168,168,8,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Schölerberg_15.csv,1288.7,322.7,6.0,1.0,Filmtheater Hasetor_Schölerberg_18.csv,1108.7,322.7,6.0,1.0,Filmtheater Hasetor_Schölerberg_21.csv,928.7,322.7,6.0,1.0,407.5,1840.5,Osnabrück,POINT (8.061039892696835 52.262558449269115),1981.366357941939,2354.9919778467624,
169,169,9,1.0,Hall of Fame,Hall of Fame_Schölerberg_15.csv,1098.7,322.7,56.0,3.0,Hall of Fame_Schölerberg_18.csv,1038.7,322.7,56.0,1.0,Hall of Fame_Schölerberg_21.csv,558.7,322.7,56.0,0.0,223.0,959.2,Osnabrück,POINT (8.061039892696835 52.262558449269115),1981.366357941939,1087.1726916355365,
170,170,10,2.0,3-Seiten-Kino,3-Seiten-Kino_Schölerberg_15.csv,836.4,322.7,333.7,0.0,3-Seiten-Kino_Schölerberg_18.csv,836.4,322.7,333.7,0.0,3-Seiten-Kino_Schölerberg_21.csv,836.4,322.7,333.7,0.0,523.2,1364.8,Osnabrück,POINT (8.061039892696835 52.262558449269115),1981.366357941939,1568.8275787827674,
171,171,11,3.0,Cinema Arthouse,Cinema Arthouse_Schölerberg_15.csv,1154.8,322.7,232.1,1.0,Cinema Arthouse_Schölerberg_18.csv,1426.2,322.7,203.5,1.0,Cinema Arthouse_Schölerberg_21.csv,1034.8,322.7,232.1,1.0,351.7,1522.0,Osnabrück,POINT (8.061039892696835 52.262558449269115),1981.366357941939,1816.4358893687256,
172,172,12,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Tiefstraße_15.csv,1477.8,1018.9,278.9,0.0,Filmtheater Hasetor_Tiefstraße_18.csv,1477.8,1018.9,278.9,0.0,Filmtheater Hasetor_Tiefstraße_21.csv,1477.8,1018.9,278.9,0.0,358.3,1706.9,Osnabrück,POINT (8.071217827379108 52.278501427396755),1614.9026043275478,1888.5977450052624,
173,173,13,1.0,Hall of Fame,Hall of Fame_Tiefstraße_15.csv,1486.0,1104.1,261.9,0.0,Hall of Fame_Tiefstraße_18.csv,1466.5,1084.6,261.9,0.0,Hall of Fame_Tiefstraße_21.csv,1500.6,1084.6,56.0,1.0,351.2,1043.2,Osnabrück,POINT (8.071217827379108 52.278501427396755),1614.9026043275478,1101.967858157306,
174,174,14,2.0,3-Seiten-Kino,3-Seiten-Kino_Tiefstraße_15.csv,2237.5,463.8,333.7,1.0,3-Seiten-Kino_Tiefstraße_18.csv,2237.5,463.8,333.7,1.0,3-Seiten-Kino_Tiefstraße_21.csv,2443.9,1104.1,859.8,0.0,820.0,3036.4,Osnabrück,POINT (8.071217827379108 52.278501427396755),1614.9026043275478,3219.5467721314794,
175,175,15,3.0,Cinema Arthouse,Cinema Arthouse_Tiefstraße_15.csv,1103.7,757.2,286.5,0.0,Cinema Arthouse_Tiefstraße_18.csv,1103.7,757.2,286.5,0.0,Cinema Arthouse_Tiefstraße_21.csv,1055.9,463.8,232.1,0.0,290.3,1293.5,Osnabrück,POINT (8.071217827379108 52.278501427396755),1614.9026043275478,1429.276620090358,
176,176,16,0.0,Filmtheater Hasetor,"Filmtheater Hasetor_Osnabrück,HörnerBruch_15.csv",1863.2,597.2,6.0,1.0,"Filmtheater Hasetor_Osnabrück,HörnerBruch_18.csv",2223.2,597.2,6.0,1.0,no routes possible to this cinema,,,,,842.8,3930.5,Osnabrück,POINT (8.000224643021735 52.253257416637275),4267.428009295478,4278.64726786851,
177,177,17,1.0,Hall of Fame,"Hall of Fame_Osnabrück,HörnerBruch_15.csv",1733.2,597.2,56.0,1.0,"Hall of Fame_Osnabrück,HörnerBruch_18.csv",2093.2,597.2,56.0,1.0,"Hall of Fame_Osnabrück,HörnerBruch_21.csv",2093.2,597.2,56.0,1.0,867.1,3935.9,Osnabrück,POINT (8.000224643021735 52.253257416637275),4267.428009295478,4515.657359246799,
178,178,18,2.0,3-Seiten-Kino,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,874.6,4967.5,Osnabrück,POINT (8.000224643021735 52.253257416637275),4267.428009295478,4780.271361527286,
179,179,19,3.0,Cinema Arthouse,"Cinema Arthouse_Osnabrück,HörnerBruch_15.csv",1820.7,597.2,203.5,0.0,"Cinema Arthouse_Osnabrück,HörnerBruch_18.csv",1820.7,597.2,203.5,0.0,no routes possible to this cinema,,,,,881.7,4002.3,Osnabrück,POINT (8.000224643021735 52.253257416637275),4267.428009295478,4355.59532340383,
180,180,20,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Ziegenbrink_15.csv,964.1,118.1,6.0,1.0,Filmtheater Hasetor_Ziegenbrink_18.csv,964.1,118.1,6.0,1.0,Filmtheater Hasetor_Ziegenbrink_21.csv,964.1,118.1,6.0,2.0,430.9,1783.4,Osnabrück,POINT (8.045301100792534 52.261530955916356),1875.1233725431343,2157.367447220568,
181,181,21,1.0,Hall of Fame,Hall of Fame_Ziegenbrink_15.csv,947.1,171.1,56.0,2.0,Hall of Fame_Ziegenbrink_18.csv,894.1,118.1,56.0,2.0,Hall of Fame_Ziegenbrink_21.csv,834.1,118.1,56.0,0.0,268.7,1331.3,Osnabrück,POINT (8.045301100792534 52.261530955916356),1875.1233725431343,1501.4019255893134,
182,182,22,2.0,3-Seiten-Kino,3-Seiten-Kino_Ziegenbrink_15.csv,1951.5,117.8,333.7,1.0,3-Seiten-Kino_Ziegenbrink_18.csv,1951.5,117.8,333.7,1.0,3-Seiten-Kino_Ziegenbrink_21.csv,1591.8,118.1,333.7,0.0,580.8,1856.1,Osnabrück,POINT (8.045301100792534 52.261530955916356),1875.1233725431343,2147.234800401993,
183,183,23,3.0,Cinema Arthouse,Cinema Arthouse_Ziegenbrink_15.csv,1003.2,171.1,232.1,0.0,Cinema Arthouse_Ziegenbrink_18.csv,823.2,171.1,232.1,0.0,Cinema Arthouse_Ziegenbrink_21.csv,883.2,171.1,232.1,0.0,397.4,1593.5,Osnabrück,POINT (8.045301100792534 52.261530955916356),1875.1233725431343,1810.1233869217856,
184,184,24,0.0,Filmtheater Hasetor,"Filmtheater Hasetor_Osnabrück,Stresemannplatz_15.csv",467.4,401.4,6.0,0.0,"Filmtheater Hasetor_Osnabrück,Stresemannplatz_18.csv",467.4,401.4,6.0,0.0,"Filmtheater Hasetor_Osnabrück,Stresemannplatz_21.csv",467.4,401.4,6.0,0.0,195.7,930.4,Osnabrück,POINT (8.0573841 52.27726894999999),681.3027890073074,1010.254905572726,
185,185,25,1.0,Hall of Fame,"Hall of Fame_Osnabrück,Stresemannplatz_15.csv",570.7,394.7,56.0,0.0,"Hall of Fame_Osnabrück,Stresemannplatz_18.csv",570.7,394.7,56.0,0.0,"Hall of Fame_Osnabrück,Stresemannplatz_21.csv",570.7,394.7,56.0,0.0,180.0,553.2,Osnabrück,POINT (8.0573841 52.27726894999999),681.3027890073074,568.0776398816057,
186,186,26,2.0,3-Seiten-Kino,"3-Seiten-Kino_Osnabrück,Stresemannplatz_15.csv",1093.2,99.5,333.7,0.0,"3-Seiten-Kino_Osnabrück,Stresemannplatz_18.csv",1093.2,99.5,333.7,0.0,"3-Seiten-Kino_Osnabrück,Stresemannplatz_21.csv",1328.4,394.7,333.7,0.0,785.2,2776.8,Osnabrück,POINT (8.0573841 52.27726894999999),681.3027890073074,3199.166473391974,
187,187,27,3.0,Cinema Arthouse,"Cinema Arthouse_Osnabrück,Stresemannplatz_15.csv",451.6,99.5,232.1,0.0,"Cinema Arthouse_Osnabrück,Stresemannplatz_18.csv",451.6,99.5,232.1,0.0,"Cinema Arthouse_Osnabrück,Stresemannplatz_21.csv",524.0,171.9,232.1,0.0,119.2,437.6,Osnabrück,POINT (8.0573841 52.27726894999999),681.3027890073074,481.9045719878413,
188,188,28,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Hauptzollamt_15.csv,1214.5,368.5,6.0,0.0,Filmtheater Hasetor_Hauptzollamt_18.csv,1214.5,368.5,6.0,0.0,Filmtheater Hasetor_Hauptzollamt_21.csv,1394.5,368.5,6.0,0.0,573.5,2740.6,Osnabrück,POINT (8.073138657976694 52.25596991847694),3039.1932237617,3420.111695992892,
189,189,29,1.0,Hall of Fame,Hall of Fame_Hauptzollamt_15.csv,1502.8,202.5,100.3,2.0,Hall of Fame_Hauptzollamt_18.csv,1502.8,202.5,100.3,2.0,Hall of Fame_Hauptzollamt_21.csv,678.5,202.5,56.0,0.0,389.0,1774.1,Osnabrück,POINT (8.073138657976694 52.25596991847694),3039.1932237617,2058.886811248532,
190,190,30,2.0,3-Seiten-Kino,3-Seiten-Kino_Hauptzollamt_15.csv,596.2,202.5,333.7,0.0,3-Seiten-Kino_Hauptzollamt_18.csv,596.2,202.5,333.7,0.0,3-Seiten-Kino_Hauptzollamt_21.csv,596.2,202.5,333.7,0.0,435.4,896.3,Osnabrück,POINT (8.073138657976694 52.25596991847694),3039.1932237617,743.9796862378431,
191,191,31,3.0,Cinema Arthouse,Cinema Arthouse_Hauptzollamt_15.csv,1260.6,368.5,232.1,0.0,Cinema Arthouse_Hauptzollamt_18.csv,1260.6,368.5,232.1,0.0,Cinema Arthouse_Hauptzollamt_21.csv,1187.0,354.9,232.1,0.0,517.7,2354.1,Osnabrück,POINT (8.073138657976694 52.25596991847694),3039.1932237617,2857.0260212954886,
192,192,32,0.0,Filmtheater Hasetor,Filmtheater Hasetor_ZurSpitze_15.csv,1715.3,449.3,6.0,1.0,Filmtheater Hasetor_ZurSpitze_18.csv,2075.3,449.3,6.0,1.0,no routes possible to this cinema,,,,,718.4,3792.9,Osnabrück,POINT (7.993640350000001 52.25427715000001),4549.217426554247,4527.37433100266,
193,193,33,1.0,Hall of Fame,Hall of Fame_ZurSpitze_15.csv,1491.0,295.0,56.0,1.0,Hall of Fame_ZurSpitze_18.csv,1945.3,449.3,56.0,1.0,Hall of Fame_ZurSpitze_21.csv,1491.0,295.0,56.0,1.0,742.7,4112.5,Osnabrück,POINT (7.993640350000001 52.25427715000001),4549.217426554247,4869.806517213117,
194,194,34,2.0,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_ZurSpitze_18.csv,6175.0,295.0,1260.0,5.0,no routes possible to this cinema,,,,,750.3,5314.7,Osnabrück,POINT (7.993640350000001 52.25427715000001),4549.217426554247,5238.324687277463,
195,195,35,3.0,Cinema Arthouse,Cinema Arthouse_ZurSpitze_15.csv,1672.8,449.3,203.5,0.0,Cinema Arthouse_ZurSpitze_18.csv,1672.8,449.3,203.5,0.0,Cinema Arthouse_ZurSpitze_21.csv,1518.5,295.0,203.5,1.0,757.4,4010.0,Osnabrück,POINT (7.993640350000001 52.25427715000001),4549.217426554247,4652.641521221913,
196,196,36,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Piärkamp_15.csv,2909.7,1067.4,522.3,0.0,Filmtheater Hasetor_Piärkamp_18.csv,2909.7,1067.4,522.3,0.0,Filmtheater Hasetor_Piärkamp_21.csv,3029.7,1067.4,522.3,0.0,658.7,3803.6,Osnabrück,POINT (8.095447428840213 52.261200337720986),3783.47826310047,4149.422472898674,
197,197,37,1.0,Hall of Fame,Hall of Fame_Piärkamp_15.csv,2008.7,1180.3,228.4,0.0,Hall of Fame_Piärkamp_18.csv,2008.7,1180.3,228.4,0.0,Hall of Fame_Piärkamp_21.csv,2128.7,1180.3,228.4,0.0,509.5,2764.4,Osnabrück,POINT (8.095447428840213 52.261200337720986),3783.47826310047,2790.6194240428067,
198,198,38,2.0,3-Seiten-Kino,3-Seiten-Kino_Piärkamp_15.csv,2599.5,1067.4,1052.1,0.0,3-Seiten-Kino_Piärkamp_18.csv,2599.5,1067.4,1052.1,0.0,3-Seiten-Kino_Piärkamp_21.csv,2539.5,1067.4,1052.1,0.0,620.6,2091.9,Osnabrück,POINT (8.095447428840213 52.261200337720986),3783.47826310047,2166.789707890921,
199,199,39,3.0,Cinema Arthouse,Cinema Arthouse_Piärkamp_15.csv,2680.0,1067.4,472.6,0.0,Cinema Arthouse_Piärkamp_18.csv,2680.0,1067.4,472.6,0.0,Cinema Arthouse_Piärkamp_21.csv,2560.0,1067.4,472.6,0.0,582.3,3344.4,Osnabrück,POINT (8.095447428840213 52.261200337720986),3783.47826310047,3573.423512196732,
200,200,0,0.0,Filmtheater Hasetor,Filmtheater Hasetor_HegerFriedhof_15.csv,1649.5,230.6,278.9,1.0,Filmtheater Hasetor_HegerFriedhof_18.csv,2009.5,230.6,278.9,1.0,no routes possible to this cinema,,,,,731.2,3195.7,Osnabrück,POINT (7.9978454087903925 52.2625873636712),3817.2846029306456,3740.4694743008818,
201,201,1,1.0,Hall of Fame,Hall of Fame_HegerFriedhof_15.csv,1246.6,230.6,56.0,1.0,Hall of Fame_HegerFriedhof_18.csv,1606.6,230.6,56.0,1.0,Hall of Fame_HegerFriedhof_21.csv,1606.6,230.6,56.0,1.0,755.5,3515.2,Osnabrück,POINT (7.9978454087903925 52.2625873636712),3817.2846029306456,4290.416414009349,
202,202,2,2.0,3-Seiten-Kino,no routes possible to this cinema,,,,,3-Seiten-Kino_HegerFriedhof_18.csv,6832.2,952.2,1260.0,5.0,no routes possible to this cinema,,,,,763.0,4780.2,Osnabrück,POINT (7.9978454087903925 52.2625873636712),3817.2846029306456,5133.077153127671,
203,203,3,3.0,Cinema Arthouse,Cinema Arthouse_HegerFriedhof_15.csv,1334.1,230.6,203.5,0.0,Cinema Arthouse_HegerFriedhof_18.csv,1334.1,230.6,203.5,0.0,Cinema Arthouse_HegerFriedhof_21.csv,2175.7,952.2,203.5,1.0,770.1,3412.7,Osnabrück,POINT (7.9978454087903925 52.2625873636712),3817.2846029306456,3947.578948700373,
204,204,4,0.0,Filmtheater Hasetor,Filmtheater Hasetor_Berningshöhe_15.csv,1946.2,740.2,6.0,0.0,Filmtheater Hasetor_Berningshöhe_18.csv,2133.2,867.2,6.0,1.0,Filmtheater Hasetor_Berningshöhe_21.csv,1826.2,740.2,6.0,1.0,876.7,3241.9,Osnabrück,POINT (8.057038779848574 52.245357573688125),3724.5895673487935,4055.702734457168,
205,205,5,1.0,Hall of Fame,Hall of Fame_Berningshöhe_15.csv,2498.9,1241.1,117.8,2.0,Hall of Fame_Berningshöhe_18.csv,1696.2,740.2,56.0,3.0,Hall of Fame_Berningshöhe_21.csv,1816.2,740.2,56.0,1.0,696.0,2516.8,Osnabrück,POINT (8.057038779848574 52.245357573688125),3724.5895673487935,2991.0758417658244,
206,206,6,2.0,3-Seiten-Kino,3-Seiten-Kino_Berningshöhe_15.csv,1133.9,740.2,333.7,0.0,3-Seiten-Kino_Berningshöhe_18.csv,1133.9,740.2,333.7,0.0,3-Seiten-Kino_Berningshöhe_21.csv,1133.9,740.2,333.7,0.0,554.9,904.3,Osnabrück,POINT (8.057038779848574 52.245357573688125),3724.5895673487935,1000.4016370271556,
207,207,7,3.0,Cinema Arthouse,Cinema Arthouse_Berningshöhe_15.csv,1992.3,740.2,232.1,0.0,Cinema Arthouse_Berningshöhe_18.csv,2450.7,867.2,203.5,1.0,Cinema Arthouse_Berningshöhe_21.csv,1819.3,867.2,232.1,1.0,824.7,2943.4,Osnabrück,POINT (8.057038779848574 52.245357573688125),3724.5895673487935,3605.466808307687,
