,Unnamed: 0.1,field_1,Unnamed: 0,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,example_for,start_location,distance_start_centroid,distance_start_cinema,geometry
60,60,0,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Tütingen,Eilfort,Mast2_15.csv",880.1,633.9,126.2,0.0,"Gloria Kinocenter Ankum_Tütingen,Eilfort,Mast2_18.csv",880.1,633.9,126.2,0.0,"Gloria Kinocenter Ankum_Tütingen,Eilfort,Mast2_21.csv",880.1,633.9,126.2,0.0,238.2,638.3,Ankum,POINT (7.8602861 52.53816005),997.0940406997756,693.6279986352473,
61,61,1,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Sitter,Sitterweg,Mast1_15.csv",2098.4,1452.0,526.4,0.0,"Gloria Kinocenter Ankum_Sitter,Sitterweg,Mast1_18.csv",2098.4,1452.0,526.4,0.0,"Gloria Kinocenter Ankum_Sitter,Sitterweg,Mast1_21.csv",1989.2,1452.0,357.2,0.0,247.1,2123.5,Ankum,POINT (7.903279777807108 52.53945084182433),2022.67073259042,2349.170942136668,
62,62,2,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,B214See,Mast1_15.csv",707.2,478.3,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,B214See,Mast1_18.csv",707.2,478.3,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,B214See,Mast1_21.csv",784.5,478.3,126.2,0.0,153.4,764.1,Ankum,POINT (7.879042244878797 52.54587354792946),1217.085555965557,840.8813937695086,
63,63,3,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Kettenkamp,Hollermann,Mast1_15.csv",680.3,331.4,108.9,0.0,"Gloria Kinocenter Ankum_Kettenkamp,Hollermann,Mast1_18.csv",680.3,331.4,108.9,0.0,"Gloria Kinocenter Ankum_Kettenkamp,Hollermann,Mast1_21.csv",680.3,331.4,108.9,0.0,273.2,1819.5,Ankum,POINT (7.837127929442649 52.54327660023277),2667.5240789677337,2157.78070793128,
64,64,4,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_15.csv",1338.8,692.0,526.8,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_18.csv",1338.8,692.0,526.8,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_21.csv",1338.8,692.0,526.8,0.0,138.8,746.3,Ankum,POINT (7.873908937646759 52.53653871109237),135.99567712599725,659.6600005189883,
65,65,5,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,ImGrunde,Mast2_15.csv",1128.0,959.1,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,ImGrunde,Mast2_18.csv",1128.0,959.1,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,ImGrunde,Mast2_21.csv",1166.8,629.6,357.2,0.0,205.4,991.1,Ankum,POINT (7.880821373274858 52.5485414738786),1535.7831414714058,1122.3030278495023,
66,66,6,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Aslage,Böckelsberg,Mast1_15.csv",1981.7,1632.8,108.9,0.0,"Gloria Kinocenter Ankum_Aslage,Böckelsberg,Mast1_18.csv",1981.7,1632.8,108.9,0.0,"Gloria Kinocenter Ankum_Aslage,Böckelsberg,Mast1_21.csv",1981.7,1632.8,108.9,0.0,316.2,2190.9,Ankum,POINT (7.8401462 52.557690050000005),3395.5818034945373,2643.4643574891047,
67,67,7,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Lechtrup,Glurich,Mast2_15.csv",2944.1,2595.2,108.9,0.0,"Gloria Kinocenter Ankum_Lechtrup,Glurich,Mast2_18.csv",2944.1,2595.2,108.9,0.0,"Gloria Kinocenter Ankum_Lechtrup,Glurich,Mast2_21.csv",2944.1,2595.2,108.9,0.0,253.4,3367.3,Ankum,POINT (7.824261422118619 52.5151351051248),4067.519305257012,4219.318387561472,
68,68,8,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Schulzentrum,Mast2_15.csv",857.7,628.8,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Schulzentrum,Mast2_18.csv",857.7,628.8,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Schulzentrum,Mast2_21.csv",935.0,628.8,126.2,0.0,101.5,547.8,Ankum,POINT (7.876631732710573 52.54325031581272),895.6642763091514,560.7791467213552,
69,69,9,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_15.csv",626.8,380.6,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_18.csv",626.8,380.6,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_21.csv",626.8,380.6,126.2,0.0,90.6,271.7,Ankum,POINT (7.86578048481956 52.54181567477572),921.4069163987068,207.82675185625467,
70,70,0,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,B214See,Mast2_15.csv",585.3,356.4,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,B214See,Mast2_18.csv",585.3,356.4,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,B214See,Mast2_21.csv",662.6,356.4,126.2,0.0,131.9,729.2,Ankum,POINT (7.879371600000001 52.54469759999999),1098.4962197499478,794.4148801388004,
71,71,1,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast2_15.csv",1513.8,1344.9,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast2_18.csv",1513.8,1344.9,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast2_21.csv",1651.1,1344.9,126.2,0.0,280.0,1542.8,Ankum,POINT (7.875830349999999 52.55747344999999),2465.3630566063666,1829.3336140781687,
72,72,2,0.0,Gloria Kinocenter Ankum,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,448.3,3353.9,Ankum,POINT (7.855929400241161 52.57669077734703),4765.234442888224,4000.9687718257583,
73,73,3,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Rüssel,Schule,Mast2_15.csv",953.1,306.7,526.4,0.0,"Gloria Kinocenter Ankum_Rüssel,Schule,Mast2_18.csv",953.1,306.7,526.4,0.0,"Gloria Kinocenter Ankum_Rüssel,Schule,Mast2_21.csv",843.9,306.7,357.2,0.0,177.5,1268.1,Ankum,POINT (7.8891179000000005 52.5440034),1396.1988758093569,1402.3156892560091,
74,74,4,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast2_15.csv",1532.5,1363.6,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast2_18.csv",1532.5,1363.6,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast2_21.csv",1669.8,1363.6,126.2,0.0,235.5,1409.4,Ankum,POINT (7.873907148420038 52.55714847022146),2426.939356553547,1764.4007212826978,
75,75,5,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Aslage,Wöllermann,Mast1_15.csv",750.8,504.6,126.2,0.0,"Gloria Kinocenter Ankum_Aslage,Wöllermann,Mast1_18.csv",750.8,504.6,126.2,0.0,"Gloria Kinocenter Ankum_Aslage,Wöllermann,Mast1_21.csv",750.8,504.6,126.2,0.0,166.5,502.9,Ankum,POINT (7.862032118973499 52.54020197525288),989.2216747489437,485.890272304488,
76,76,6,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,AufderLage,Mast2_15.csv",652.6,483.7,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,AufderLage,Mast2_18.csv",652.6,483.7,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,AufderLage,Mast2_21.csv",789.9,483.7,126.2,0.0,78.1,337.7,Ankum,POINT (7.87288901320591 52.5395093414409),473.52608995330064,360.2695763987627,
77,77,7,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_15.csv",890.4,721.5,108.9,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_18.csv",890.4,721.5,108.9,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_21.csv",967.7,721.5,126.2,0.0,196.0,1006.1,Ankum,POINT (7.882339449999999 52.537039199999995),581.595842346879,1047.445438409933,
78,78,8,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast2_15.csv",580.5,334.3,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast2_18.csv",580.5,334.3,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast2_21.csv",580.5,334.3,126.2,0.0,95.0,225.4,Ankum,POINT (7.86885413011122 52.544080422025914),1039.323130617448,276.68959469037696,
79,79,9,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Kattenboll,Mast1_15.csv",469.0,300.1,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Kattenboll,Mast1_18.csv",469.0,300.1,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Kattenboll,Mast1_21.csv",606.3,300.1,126.2,0.0,142.1,579.7,Ankum,POINT (7.876549243967714 52.53954409867219),494.1018643387646,571.4711481486592,
80,80,0,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast2_15.csv",717.5,71.1,526.4,0.0,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast2_18.csv",717.5,71.1,526.4,0.0,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast2_21.csv",608.3,71.1,357.2,0.0,175.6,1014.4,Ankum,POINT (7.884320777384949 52.54435865145957),1214.964094191915,1095.1859492854446,
81,81,1,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_15.csv",646.7,400.5,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_18.csv",646.7,400.5,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_21.csv",646.7,400.5,126.2,0.0,114.7,454.7,Ankum,POINT (7.867659281551045 52.53733394744159),498.5319666190918,480.33257775570274,
82,82,2,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_15.csv",831.6,585.4,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_18.csv",831.6,585.4,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_21.csv",831.6,585.4,126.2,0.0,132.0,476.5,Ankum,POINT (7.865107090609109 52.54614102510588),1352.3897078693242,565.1976131393577,
83,83,3,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,ImGrunde,Mast2_15.csv",1716.4,1070.0,526.4,0.0,"Gloria Kinocenter Ankum_Ankum,ImGrunde,Mast2_18.csv",1716.4,1070.0,526.4,0.0,"Gloria Kinocenter Ankum_Ankum,ImGrunde,Mast2_21.csv",1607.2,1070.0,357.2,0.0,288.5,1939.7,Ankum,POINT (7.90013788603344 52.545336548430164),2079.678830820262,2164.247592320383,
84,84,4,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Forstweg,Mast1_15.csv",3609.5,2963.1,526.4,0.0,"Gloria Kinocenter Ankum_Ankum,Forstweg,Mast1_18.csv",3609.5,2963.1,526.4,0.0,"Gloria Kinocenter Ankum_Ankum,Forstweg,Mast1_21.csv",3500.3,2963.1,357.2,0.0,405.3,2964.0,Ankum,POINT (7.880717416223912 52.575557680020644),4496.237484584578,3863.3571733632825,
85,85,5,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Kattenboll,Mast1_15.csv",1564.1,1146.9,357.2,0.0,"Gloria Kinocenter Ankum_Ankum,Kattenboll,Mast1_18.csv",1564.1,1146.9,357.2,0.0,"Gloria Kinocenter Ankum_Ankum,Kattenboll,Mast1_21.csv",1453.1,1146.9,126.2,0.0,248.3,1208.7,Ankum,POINT (7.875381485093353 52.55364253848424),2038.3159725763053,1412.24817370804,
86,86,6,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,B214See,Mast2_15.csv",1286.1,1039.9,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,B214See,Mast2_18.csv",1286.1,1039.9,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,B214See,Mast2_21.csv",1286.1,1039.9,126.2,0.0,166.2,931.0,Ankum,POINT (7.856421437786375 52.54858991147033),1906.480101917144,1145.9279637447416,
87,87,7,0.0,Gloria Kinocenter Ankum,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,636.3,4443.7,Ankum,POINT (7.907462035936939 52.58682989676357),6155.595525987633,5673.06517346588,
88,88,8,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,B214See,Mast2_15.csv",1531.4,1285.2,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,B214See,Mast2_18.csv",1531.4,1285.2,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,B214See,Mast2_21.csv",1531.4,1285.2,126.2,0.0,270.3,1220.5,Ankum,POINT (7.852289660271744 52.53528874149752),1488.6480483243397,1322.6674301254084,
89,89,9,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_15.csv",1277.5,631.1,526.4,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_18.csv",1277.5,631.1,526.4,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_21.csv",1168.3,631.1,357.2,0.0,200.0,831.6,Ankum,POINT (7.879917532339675 52.53874297091762),540.8336935284609,816.573528479026,
90,90,0,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,ImGrunde,Mast2_15.csv",1225.6,1056.7,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,ImGrunde,Mast2_18.csv",1225.6,1056.7,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,ImGrunde,Mast2_21.csv",1362.9,1056.7,126.2,0.0,287.8,1479.4,Ankum,POINT (7.88694730126818 52.55180399776959),2025.008883233167,1673.5959222023594,
91,91,1,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_15.csv",708.0,539.1,108.9,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_18.csv",708.0,539.1,108.9,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_21.csv",785.3,539.1,126.2,0.0,187.0,883.7,Ankum,POINT (7.880908938781259 52.53844115675766),569.6641199715515,891.592690013909,
92,92,2,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_15.csv",3959.2,3542.0,357.2,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_18.csv",3959.2,3542.0,357.2,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_21.csv",3848.2,3542.0,126.2,0.0,422.2,3468.9,Ankum,POINT (7.882238300000001 52.504861049999995),3432.887393201976,4186.272635060604,
93,93,3,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast1_15.csv",1761.2,1592.3,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast1_18.csv",1761.2,1592.3,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast1_21.csv",1838.5,1592.3,126.2,0.0,243.6,1423.0,Ankum,POINT (7.874965591361519 52.55647500788084),2352.442068963485,1707.0729067126415,
94,94,4,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_15.csv",3698.5,3281.3,357.2,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_18.csv",3698.5,3281.3,357.2,0.0,"Gloria Kinocenter Ankum_Tütingen,Buschermöhle,Mast1_21.csv",3587.5,3281.3,126.2,0.0,388.1,3208.1,Ankum,POINT (7.88044298432229 52.50802549472644),3066.712672569748,3816.422933227034,
95,95,5,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast1_15.csv",1203.0,1034.1,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast1_18.csv",1203.0,1034.1,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast1_21.csv",1340.3,1034.1,126.2,0.0,304.1,1479.0,Ankum,POINT (7.8882716041405905 52.54921529196576),1814.186639290632,1567.9927408026876,
96,96,6,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Eggermühlen,Wittenporte,Mast2_15.csv",1547.1,1198.2,108.9,0.0,"Gloria Kinocenter Ankum_Eggermühlen,Wittenporte,Mast2_18.csv",1547.1,1198.2,108.9,0.0,"Gloria Kinocenter Ankum_Eggermühlen,Wittenporte,Mast2_21.csv",1547.1,1198.2,108.9,0.0,245.1,2043.3,Ankum,POINT (7.837981325231351 52.552755358662196),3130.785225180018,2432.3491620315367,
97,97,7,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast1_15.csv",1154.4,985.5,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast1_18.csv",1154.4,985.5,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,Krankenhaus,Mast1_21.csv",1093.6,556.4,357.2,0.0,313.4,1430.4,Ankum,POINT (7.88746919962476 52.547762217237924),1648.488239789208,1438.778971204582,
98,98,8,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_15.csv",760.8,514.6,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_18.csv",760.8,514.6,126.2,0.0,"Gloria Kinocenter Ankum_Ankum,Bahnhof,Mast1_21.csv",760.8,514.6,126.2,0.0,122.1,405.7,Ankum,POINT (7.866689328066781 52.54532959228931),1224.2081613470368,440.1086449161705,
99,99,9,0.0,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Ankum,A.-Schmidt-Weg,Mast1_15.csv",1244.5,1075.6,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,A.-Schmidt-Weg,Mast1_18.csv",1244.5,1075.6,108.9,0.0,"Gloria Kinocenter Ankum_Ankum,A.-Schmidt-Weg,Mast1_21.csv",1281.0,743.8,357.2,0.0,259.0,1107.7,Ankum,POINT (7.880647316667955 52.55007265208158),1696.404625205645,1238.0591859281665,
100,0,0,,Gloria Kinocenter Ankum,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,1105.6,6879.7,Ankum,POINT (7.888187868940984 52.47705317145766),6551.821168574536,7298.780775841535,
101,1,0,,Gloria Kinocenter Ankum,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,430.8,4916.9,Ankum,POINT (7.934188158050331 52.526004969316894),4197.504116148165,4761.101398673565,
102,2,0,,Gloria Kinocenter Ankum,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,no routes possible to this cinema,,,,,661.7,4857.9,Ankum,POINT (7.900047777313603 52.59472220948904),6834.383666272115,6277.694033814404,
103,3,0,,Gloria Kinocenter Ankum,"Gloria Kinocenter Ankum_Holsten,Dierker,Mast1_15.csv",1470.8,1121.9,108.9,0.0,"Gloria Kinocenter Ankum_Holsten,Dierker,Mast1_18.csv",1470.8,1121.9,108.9,0.0,"Gloria Kinocenter Ankum_Holsten,Dierker,Mast1_21.csv",1470.8,1121.9,108.9,0.0,471.8,2664.8,Ankum,POINT (7.823677167261231 52.532809265148884),3441.0986327775377,3214.3922347827724,
