,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
306,Karlstorkino,"Karlstorkino_Pfaffengrund,KurpfalzringSüd_15.csv",1391.1,608.0,123.1,1.0,"Karlstorkino_Pfaffengrund,KurpfalzringSüd_18.csv",1391.1,608.0,123.1,1,"Karlstorkino_Pfaffengrund,KurpfalzringSüd_21.csv",1871.1,608.0,123.1,1.0,1015.3,3546.8,Heidelberg,POINT (8.634567149999999 49.39912525),4389.232894182742,3633.891052283372,,4653.299999999999,2.6122428669997646,2.6122428669997646,1.942114826724052,2.3888668535745268,3637.999999999999,transit,1391.1,car,659.9999999999999,52.55553159370283,transit,1391.1,car,659.9999999999999,52.55553159370283,transit,1871.1,car,1140.0,39.07327240660575,2460.0,144.1843355940114,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1391.1,1391.1,1871.1,1551.0999999999997,8182.2,no,yes,8182.2,no,yes,9142.2,no,yes,8502.199999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
307,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Pfaffengrund,KurpfalzringSüd_15.csv",1088.7,256.2,352.5,0.0,"Luxor Filmpalast Heidelberg_Pfaffengrund,KurpfalzringSüd_18.csv",1088.7,256.2,352.5,0,"Luxor Filmpalast Heidelberg_Pfaffengrund,KurpfalzringSüd_21.csv",1088.7,256.2,352.5,0.0,480.6,1985.7,Heidelberg,POINT (8.634567149999999 49.39912525),4389.232894182742,2437.418508827688,,3266.1000000000004,2.238833938484144,2.238833938484144,2.238833938484144,2.238833938484144,2785.5000000000005,transit,1088.7,car,480.0,55.91071920639295,transit,1088.7,car,480.0,55.91071920639295,transit,1088.7,car,480.0,55.91071920639295,1440.0,167.73215761917885,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1088.7,1088.7,1088.7,1088.7,7577.4,no,yes,7577.4,no,yes,7577.4,no,yes,7577.4,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
308,Die Kamera,"Die Kamera_Rohrbach,Markscheide_15.csv",1278.0,590.9,27.1,0.0,"Die Kamera_Rohrbach,Markscheide_18.csv",1278.0,590.9,27.1,0,"Die Kamera_Rohrbach,Markscheide_21.csv",1278.0,590.9,27.1,0.0,518.7,3082.7,Heidelberg,POINT (8.687997189626984 49.38056524007682),2806.2153518376163,3889.7988719546256,,3834.0,3.0436610891663736,3.0436610891663736,3.0436610891663736,3.043661089166373,3315.3,transit,1278.0,car,660.0,48.356807511737095,transit,1278.0,car,660.0,48.356807511737095,transit,1278.0,car,660.0,48.356807511737095,1980.0,145.0704225352113,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1278.0,1278.0,1278.0,1278.0,7956.0,no,yes,7956.0,no,yes,7956.0,no,yes,7956.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
309,Gloria & Gloriette,"Gloria & Gloriette_Rohrbach,Markscheide_15.csv",1679.7,590.9,128.8,1.0,"Gloria & Gloriette_Rohrbach,Markscheide_18.csv",1679.7,590.9,128.8,1,"Gloria & Gloriette_Rohrbach,Markscheide_21.csv",2663.9,395.9,228.0,2.0,658.4,3341.3,Heidelberg,POINT (8.687997189626984 49.38056524007682),2806.2153518376163,3732.1971885846665,,6023.3,2.2219427210720166,2.2219427210720166,1.4010275117627038,1.9483043179689123,5364.900000000001,transit,1679.7,car,960.0,42.84693695302733,transit,1679.7,car,960.0,42.84693695302733,transit,2663.9,car,2040.0,23.420548819400125,3960.0,109.11442272545476,,top,3,5,162273,1491.07,30.58,47709,238,4,4.0,1.8141809290953543,1679.7,1679.7,2663.9,2007.7666666666667,8759.4,no,yes,8759.4,no,yes,10727.8,no,yes,9415.533333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
310,Karlstorkino,"Karlstorkino_Rohrbach,Markscheide_15.csv",579.0,395.9,123.1,0.0,"Karlstorkino_Rohrbach,Markscheide_18.csv",579.0,395.9,123.1,0,"Karlstorkino_Rohrbach,Markscheide_21.csv",579.0,395.9,123.1,0.0,271.2,878.7,Heidelberg,POINT (8.687997189626984 49.38056524007682),2806.2153518376163,865.8999881455145,,1737.0,1.495509478662374,1.495509478662374,1.495509478662374,1.495509478662374,1465.8,transit,579.0,car,60.0,89.63730569948186,transit,579.0,car,60.0,89.63730569948186,transit,579.0,car,60.0,89.63730569948186,180.0,268.91191709844554,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,579.0,579.0,579.0,579.0,6558.0,yes,yes,6558.0,yes,yes,6558.0,yes,yes,6558.0,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
311,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Rohrbach,Markscheide_15.csv",2023.4,590.9,352.5,1.0,"Luxor Filmpalast Heidelberg_Rohrbach,Markscheide_18.csv",2023.4,590.9,352.5,1,"Luxor Filmpalast Heidelberg_Rohrbach,Markscheide_21.csv",2443.4,590.9,352.5,1.0,581.0,2813.7,Heidelberg,POINT (8.687997189626984 49.38056524007682),2806.2153518376163,3198.52483490228,,6490.200000000001,1.580767438421607,1.580767438421607,1.3090467524360645,1.4901938764264262,5909.200000000001,transit,2023.4,car,1080.0,46.62449342690521,transit,2023.4,car,1080.0,46.62449342690521,transit,2443.4,car,1500.0,38.610133420643365,3660.0,131.8591202744538,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,2023.4,2023.4,2443.4,2163.4,9446.8,no,yes,9446.8,no,yes,10286.8,no,yes,9726.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
312,Die Kamera,"Die Kamera_Schlierbach,Wolfsbrunnensteig_15.csv",1374.4,208.0,626.4,0.0,"Die Kamera_Schlierbach,Wolfsbrunnensteig_18.csv",1374.4,208.0,626.4,0,"Die Kamera_Schlierbach,Wolfsbrunnensteig_21.csv",1314.4,208.0,626.4,0.0,915.3,3304.1,Heidelberg,POINT (8.739281624360606 49.414688520394044),3421.614396298505,3411.173112432484,,4063.2,2.481936199383356,2.481936199383356,2.5952321305785784,2.519701509781763,3147.9000000000005,transit,1374.4,car,540.0000000000001,60.71012805587892,transit,1374.4,car,540.0000000000001,60.71012805587892,transit,1314.4,car,480.0000000000001,63.48143639683505,1560.0000000000005,184.90169250859287,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1374.4,1374.4,1314.4,1354.4,8148.8,no,yes,8148.8,no,yes,8028.8,no,yes,8108.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
313,Gloria & Gloriette,"Gloria & Gloriette_Schlierbach,Wolfsbrunnensteig_15.csv",796.0,208.0,228.0,0.0,"Gloria & Gloriette_Schlierbach,Wolfsbrunnensteig_18.csv",796.0,208.0,228.0,0,"Gloria & Gloriette_Schlierbach,Wolfsbrunnensteig_21.csv",736.0,208.0,228.0,0.0,787.0,2261.8,Heidelberg,POINT (8.739281624360606 49.414688520394044),3421.614396298505,2342.75927125954,,2328.0,2.9431649136426383,2.9431649136426383,3.183096835950462,3.0231422210785794,1541.0,transit,796.0,car,360.0,54.77386934673366,transit,796.0,car,360.0,54.77386934673366,transit,736.0,transit,300.0,59.2391304347826,1020.0,168.78686912824992,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,796.0,796.0,736.0,776.0,6992.0,no,yes,6992.0,no,yes,6872.0,no,yes,6952.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
314,Karlstorkino,"Karlstorkino_Schlierbach,Wolfsbrunnensteig_15.csv",2622.9,208.0,794.9,1.0,"Karlstorkino_Schlierbach,Wolfsbrunnensteig_18.csv",2622.9,208.0,794.9,1,"Karlstorkino_Schlierbach,Wolfsbrunnensteig_21.csv",3037.2,208.0,489.2,2.0,1541.2,4922.2,Heidelberg,POINT (8.739281624360606 49.414688520394044),3421.614396298505,5239.426478265364,,8283.0,1.997570047758345,1.997570047758345,1.7250844456293175,1.906741513715336,6741.8,transit,2622.9,car,1620.0,38.23630332837698,transit,2622.9,car,1620.0,38.23630332837698,transit,3037.2,car,2340.0,22.95535361517187,5580.0,99.42796027192584,,top,3,5,162273,1491.07,30.58,47709,238,4,4.0,1.8141809290953543,2622.9,2622.9,3037.2,2761.0,10645.8,no,yes,10645.8,no,yes,11474.4,no,yes,10922.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
315,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Schlierbach,Wolfsbrunnensteig_15.csv",1733.6,208.0,325.6,1.0,"Luxor Filmpalast Heidelberg_Schlierbach,Wolfsbrunnensteig_18.csv",1733.6,208.0,325.6,1,"Luxor Filmpalast Heidelberg_Schlierbach,Wolfsbrunnensteig_21.csv",2343.7,208.0,875.7,0.0,1177.7,4597.2,Heidelberg,POINT (8.739281624360606 49.414688520394044),3421.614396298505,5365.332201655368,,5810.9,3.0949078228284312,3.0949078228284312,2.289257243527486,2.826357629728116,4633.2,transit,1733.6,car,1200.0,30.7798800184587,transit,1733.6,car,1200.0,30.7798800184587,transit,2343.7,car,1259.9999999999998,46.23885309553271,3660.0,107.79861313245011,,top,3,5,162273,1491.07,30.58,47709,238,4,2.0,1.8141809290953543,1733.6,1733.6,2343.7,1936.9666666666665,8867.2,no,yes,8867.2,no,yes,10087.4,no,yes,9273.933333333332,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
316,Die Kamera,"Die Kamera_Rohrbach,Eichendorffplatz_15.csv",1471.0,663.9,27.1,0.0,"Die Kamera_Rohrbach,Eichendorffplatz_18.csv",1471.0,663.9,27.1,0,"Die Kamera_Rohrbach,Eichendorffplatz_21.csv",1471.0,663.9,27.1,0.0,729.6,3556.6,Heidelberg,POINT (8.692342224851734 49.374976354722556),3393.199387953792,4498.78076974023,,4413.0,3.0583145953366624,3.0583145953366624,3.0583145953366624,3.058314595336662,3683.4,transit,1471.0,car,780.0,46.97484704282801,transit,1471.0,car,780.0,46.97484704282801,transit,1471.0,car,780.0,46.97484704282801,2340.0,140.92454112848404,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1471.0,1471.0,1471.0,1471.0,8342.0,no,yes,8342.0,no,yes,8342.0,no,yes,8342.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
317,Gloria & Gloriette,"Gloria & Gloriette_Rohrbach,Eichendorffplatz_15.csv",1872.7,663.9,128.8,1.0,"Gloria & Gloriette_Rohrbach,Eichendorffplatz_18.csv",1872.7,663.9,128.8,1,no routes possible to this cinema,,,,,869.3,3636.5,Heidelberg,POINT (8.692342224851734 49.374976354722556),3393.199387953792,4222.484370895759,,,2.2547575003448275,2.2547575003448275,,,,transit,1872.7,car,1080.0,42.32925722219256,transit,1872.7,car,1080.0,42.32925722219256,foot,3636.5,car,,,,,,top,3,5,162273,1491.07,30.58,47709,238,4,,1.8141809290953543,1872.7,1872.7,3636.5,2460.633333333333,9145.4,no,yes,9145.4,no,yes,12673.0,no,yes,10321.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
318,Karlstorkino,"Karlstorkino_Rohrbach,Eichendorffplatz_15.csv",907.0,663.9,123.1,0.0,"Karlstorkino_Rohrbach,Eichendorffplatz_18.csv",907.0,663.9,123.1,0,"Karlstorkino_Rohrbach,Eichendorffplatz_21.csv",907.0,663.9,123.1,0.0,424.1,1492.1,Heidelberg,POINT (8.692342224851734 49.374976354722556),3393.199387953792,1557.8924156844228,,2721.0,1.7176322113389446,1.7176322113389446,1.7176322113389446,1.7176322113389446,2296.9,transit,907.0,car,120.0,86.76957001102535,transit,907.0,car,120.0,86.76957001102535,transit,907.0,car,120.0,86.76957001102535,360.0,260.30871003307607,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,907.0,907.0,907.0,907.0,7214.0,no,yes,7214.0,no,yes,7214.0,no,yes,7214.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
319,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Rohrbach,Eichendorffplatz_15.csv",2268.4,775.9,352.5,1.0,"Luxor Filmpalast Heidelberg_Rohrbach,Eichendorffplatz_18.csv",2268.4,775.9,352.5,1,"Luxor Filmpalast Heidelberg_Rohrbach,Eichendorffplatz_21.csv",2636.4,663.9,352.5,1.0,791.9,3393.2,Heidelberg,POINT (8.692342224851734 49.374976354722556),3393.199387953792,3894.939016517837,,7173.200000000001,1.7170424160279654,1.7170424160279654,1.4773702839166427,1.637151705324191,6381.300000000001,transit,2268.4,car,1140.0,49.74431317228002,transit,2268.4,car,1140.0,49.74431317228002,transit,2636.4,car,1620.0,38.55257168866636,3900.0,138.0411980332264,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,2268.4,2268.4,2636.4,2391.066666666667,9936.8,no,yes,9936.8,no,yes,10672.8,no,yes,10182.133333333335,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
320,Die Kamera,"Die Kamera_Gaiberg,Hinterdorf_15.csv",1817.5,1190.4,27.1,0.0,"Die Kamera_Gaiberg,Hinterdorf_18.csv",1817.5,1190.4,27.1,0,"Die Kamera_Gaiberg,Hinterdorf_21.csv",1073.8,266.7,27.1,0.0,968.9,4220.7,Heidelberg,POINT (8.73446395 49.387496600000006),3534.976157961241,4361.838488733732,,4708.8,2.3999111354793574,2.3999111354793574,4.062058566524244,2.9539602791609862,3739.9,transit,1817.5,car,600.0,66.98762035763411,transit,1817.5,car,600.0,66.98762035763411,transit,1073.8,car,780.0,27.36077481840194,1980.0,161.33601553367018,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1817.5,1817.5,1073.8,1569.6000000000001,9035.0,no,yes,9035.0,no,yes,7547.6,no,yes,8539.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
321,Gloria & Gloriette,"Gloria & Gloriette_Gaiberg,Hinterdorf_15.csv",1679.2,1190.4,128.8,0.0,"Gloria & Gloriette_Gaiberg,Hinterdorf_18.csv",1679.2,1190.4,128.8,0,"Gloria & Gloriette_Gaiberg,Hinterdorf_21.csv",935.5,266.7,128.8,0.0,921.5,3206.8,Heidelberg,POINT (8.73446395 49.387496600000006),3534.976157961241,3332.81303275869,,4293.9,1.984762406359392,1.984762406359392,3.562600783280267,2.510708531999684,3372.4,transit,1679.2,car,360.0,78.56121962839447,transit,1679.2,car,360.0,78.56121962839447,transit,935.5,car,540.0,42.27685729556387,1260.0,199.3992965523528,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1679.2,1679.2,935.5,1431.3,8758.4,no,yes,8758.4,no,yes,7271.0,no,yes,8262.6,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
322,Karlstorkino,"Karlstorkino_Gaiberg,Hinterdorf_15.csv",2963.3,200.2,123.1,3.0,"Karlstorkino_Gaiberg,Hinterdorf_18.csv",2849.8,266.7,123.1,1,"Karlstorkino_Gaiberg,Hinterdorf_21.csv",2849.8,266.7,123.1,1.0,1126.7,3962.6,Heidelberg,POINT (8.73446395 49.387496600000006),3534.976157961241,3881.395448957993,,8662.900000000001,1.3098219717740331,1.3619887181409196,1.3619887181409196,1.3445998026852908,7536.200000000002,transit,2963.3,car,2640.0,10.910133972260654,transit,2849.8,car,2460.0,13.678152852831774,transit,2849.8,car,2460.0,13.678152852831774,7560.0,38.26643967792421,,top,3,5,162273,1491.07,30.58,47709,238,4,5.0,1.8141809290953543,2963.3,2849.8,2849.8,2887.6333333333337,11326.6,no,yes,11099.6,no,yes,11099.6,no,yes,11175.266666666666,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
323,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Gaiberg,Hinterdorf_15.csv",3522.9,1190.4,352.5,4.0,"Luxor Filmpalast Heidelberg_Gaiberg,Hinterdorf_18.csv",3522.9,1190.4,352.5,4,"Luxor Filmpalast Heidelberg_Gaiberg,Hinterdorf_21.csv",2899.2,266.7,352.5,2.0,1086.9,4937.3,Heidelberg,POINT (8.73446395 49.387496600000006),3534.976157961241,5324.320473939764,,9945.0,1.5113459008032486,1.5113459008032486,1.8364791921701729,1.6197236645922235,8858.1,transit,3522.9,car,1980.0,43.79630418121434,transit,3522.9,car,1980.0,43.79630418121434,transit,2899.2,car,2280.0,21.35761589403974,6240.0,108.95022425646842,,top,3,5,162273,1491.07,30.58,47709,238,4,10.0,1.8141809290953543,3522.9,3522.9,2899.2,3315.0,12445.8,no,yes,12445.8,no,yes,11198.4,no,yes,12030.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
324,Die Kamera,"Die Kamera_Pfaffengrund,ImSchaffner_15.csv",1794.1,350.9,183.2,3.0,"Die Kamera_Pfaffengrund,ImSchaffner_18.csv",1794.1,350.9,183.2,3,"Die Kamera_Pfaffengrund,ImSchaffner_21.csv",3297.5,450.4,27.1,1.0,870.1,3858.5,Heidelberg,POINT (8.635475145838273 49.39854392594237),4335.2643884992585,4528.082413667141,,6885.7,2.523874039165677,2.523874039165677,1.373186478746669,2.140311519026008,6015.599999999999,transit,1794.1,car,1260.0,29.769801014436204,transit,1794.1,car,1260.0,29.769801014436204,transit,3297.5,car,2820.0,14.480667172100077,5340.0,74.02026920097248,,top,3,5,162273,1491.07,30.58,47709,238,4,7.0,1.8141809290953543,1794.1,1794.1,3297.5,2295.233333333333,8988.2,no,yes,8988.2,no,yes,11995.0,no,yes,9990.466666666667,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
325,Gloria & Gloriette,"Gloria & Gloriette_Pfaffengrund,ImSchaffner_15.csv",1739.7,350.9,128.8,1.0,"Gloria & Gloriette_Pfaffengrund,ImSchaffner_18.csv",1739.7,350.9,128.8,1,"Gloria & Gloriette_Pfaffengrund,ImSchaffner_21.csv",3447.0,339.0,228.0,2.0,1113.7,4323.7,Heidelberg,POINT (8.635475145838273 49.39854392594237),4335.2643884992585,5412.524118942511,,6926.4,3.111182456137559,3.111182456137559,1.570212973293447,2.597525961856188,5812.7,transit,1739.7,car,1260.0,27.573719606828764,transit,1739.7,car,1260.0,27.573719606828764,transit,3447.0,car,2880.0,16.449086161879897,5400.0,71.59652537553742,,top,3,5,162273,1491.07,30.58,47709,238,4,4.0,1.8141809290953543,1739.7,1739.7,3447.0,2308.7999999999997,8879.4,no,yes,8879.4,no,yes,12294.0,no,yes,10017.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
326,Karlstorkino,"Karlstorkino_Pfaffengrund,ImSchaffner_15.csv",1314.0,350.9,123.1,1.0,"Karlstorkino_Pfaffengrund,ImSchaffner_18.csv",1314.0,350.9,123.1,1,"Karlstorkino_Pfaffengrund,ImSchaffner_21.csv",1794.0,350.9,123.1,1.0,1046.9,3522.6,Heidelberg,POINT (8.635475145838273 49.39854392594237),4335.2643884992585,3548.7689458499544,,4422.0,2.7007374017122943,2.7007374017122943,1.97813207683944,2.4598689600880093,3375.1,transit,1314.0,car,840.0,36.07305936073059,transit,1314.0,car,840.0,36.07305936073059,transit,1794.0,car,1320.0,26.421404682274247,3000.0,98.56752340373542,,top,3,5,162273,1491.07,30.58,47709,238,4,3.0,1.8141809290953543,1314.0,1314.0,1794.0,1474.0,8028.0,no,yes,8028.0,no,yes,8988.0,no,yes,8348.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
327,Luxor Filmpalast Heidelberg,"Luxor Filmpalast Heidelberg_Pfaffengrund,ImSchaffner_15.csv",1471.0,350.9,640.1,0.0,"Luxor Filmpalast Heidelberg_Pfaffengrund,ImSchaffner_18.csv",1471.0,350.9,640.1,0,"Luxor Filmpalast Heidelberg_Pfaffengrund,ImSchaffner_21.csv",1471.0,350.9,640.1,0.0,512.2,1961.5,Heidelberg,POINT (8.635475145838273 49.39854392594237),4335.2643884992585,2395.432855541378,,4413.0,1.628438379022011,1.628438379022011,1.628438379022011,1.628438379022011,3900.8,transit,1471.0,car,480.0,67.36913664174031,transit,1471.0,car,480.0,67.36913664174031,transit,1471.0,car,480.0,67.36913664174031,1440.0,202.1074099252209,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1471.0,1471.0,1471.0,1471.0,8342.0,no,yes,8342.0,no,yes,8342.0,no,yes,8342.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
328,Die Kamera,"Die Kamera_Rohrbach,Fabrikstraße_15.csv",2075.9,40.9,475.0,0.0,"Die Kamera_Rohrbach,Fabrikstraße_18.csv",2075.9,40.9,475.0,0,"Die Kamera_Rohrbach,Fabrikstraße_21.csv",1983.2,368.2,475.0,0.0,752.9,3603.1,Heidelberg,POINT (8.67699655 49.37679180000001),3426.227034644142,4437.509151703876,,6135.0,2.1376314618738266,2.1376314618738266,2.2375499958168,2.170937639854817,5382.1,transit,2075.9,car,1560.0,24.85187147743148,transit,2075.9,car,1560.0,24.85187147743148,transit,1983.2,car,1140.0,42.51714400968133,4260.0,92.22088696454426,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,2075.9,2075.9,1983.2,2045.0,9551.8,no,yes,9551.8,no,yes,9366.4,no,yes,9490.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
329,Gloria & Gloriette,"Gloria & Gloriette_Rohrbach,Fabrikstraße_15.csv",2432.1,40.9,351.2,4.0,"Gloria & Gloriette_Rohrbach,Fabrikstraße_18.csv",2432.1,40.9,351.2,4,"Gloria & Gloriette_Rohrbach,Fabrikstraße_21.csv",2467.3,40.9,266.4,0.0,892.6,3861.7,Heidelberg,POINT (8.67699655 49.37679180000001),3426.227034644142,4459.000125063464,,7331.5,1.8333950598509368,1.8333950598509368,1.807238732648427,1.8246762841167672,6438.9,transit,2432.1,car,2040.0,16.12186998889848,transit,2432.1,car,2040.0,16.12186998889848,transit,2467.3,car,2160.0,12.454910225752844,6240.0,44.6986502035498,,top,3,5,162273,1491.07,30.58,47709,238,4,8.0,1.8141809290953543,2432.1,2432.1,2467.3,2443.8333333333335,10264.2,no,yes,10264.2,no,yes,10334.6,no,yes,10287.666666666668,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
330,Karlstorkino,"Karlstorkino_Rohrbach,Fabrikstraße_15.csv",1128.0,368.2,639.8,0.0,"Karlstorkino_Rohrbach,Fabrikstraße_18.csv",1128.0,368.2,639.8,0,"Karlstorkino_Rohrbach,Fabrikstraße_21.csv",1068.0,368.2,639.8,0.0,337.4,1037.0,Heidelberg,POINT (8.67699655 49.37679180000001),3426.227034644142,1157.264679856661,,3324.0,1.0259438651211532,1.0259438651211532,1.0835811609144763,1.045156297052261,2986.6,foot,1037.0,car,120.0,89.36170212765958,foot,1037.0,car,120.0,89.36170212765958,foot,1037.0,car,60.0,94.38202247191012,300.0,273.1054267272293,,top,3,5,162273,1491.07,30.58,47709,238,4,0.0,1.8141809290953543,1037.0,1037.0,1037.0,1037.0,7474.0,no,yes,7474.0,no,yes,7474.0,no,yes,7474.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
