,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
147,65 and over,1078.5,7557.0,no,yes,1046.0,7492.0,transit,no,yes,1046.0,7492.0,transit,no,yes,1143.5,7687.0,foot,no,yes
148,65 and over,2066.566666666667,9533.133333333335,no,yes,1993.2,9386.4,transit,no,yes,1993.2,9386.4,transit,no,yes,2213.3,9826.6,foot,no,yes
149,65 and over,1173.7666666666667,7747.533333333333,no,yes,1191.7,7783.4,foot,no,yes,1137.9,7675.8,transit,no,yes,1191.7,7783.4,foot,no,yes
150,65 and over,1183.8,7767.6,no,yes,1183.8,7767.6,foot,no,yes,1183.8,7767.6,foot,no,yes,1183.8,7767.6,foot,no,yes
151,65 and over,557.5,6515.0,no,yes,557.5,6515.0,foot,no,yes,557.5,6515.0,foot,no,yes,557.5,6515.0,foot,no,yes
152,65 and over,1232.6,7865.2,no,yes,1389.6,8179.2,foot,no,yes,1154.1,7708.2,transit,no,yes,1154.1,7708.2,transit,no,yes
153,65 and over,397.3,6194.6,yes,yes,397.3,6194.6,foot,yes,yes,397.3,6194.6,foot,yes,yes,397.3,6194.6,foot,yes,yes
154,65 and over,873.9666666666667,7147.933333333333,no,yes,787.7,6975.4,transit,no,yes,917.1,7234.2,foot,no,yes,917.1,7234.2,foot,no,yes
155,65 and over,773.2000000000002,6946.400000000001,no,yes,773.2,6946.4,foot,no,yes,773.2,6946.4,foot,no,yes,773.2,6946.4,foot,no,yes
156,65 and over,1125.3333333333333,7650.666666666666,no,yes,1342.8,8085.6,foot,no,yes,773.2,6946.4,transit,no,yes,1260.0,7920.0,transit,no,yes
157,65 and over,416.5,6233.0,yes,yes,423.0,6246.0,foot,yes,yes,423.0,6246.0,foot,yes,yes,403.5,6207.0,transit,yes,yes
158,65 and over,1520.6000000000001,8441.2,no,yes,1329.4,8058.8,transit,no,yes,1329.4,8058.8,transit,no,yes,1903.0,9206.0,foot,no,yes
159,65 and over,444.6000000000001,6289.2,yes,yes,444.6,6289.2,foot,yes,yes,444.6,6289.2,foot,yes,yes,444.6,6289.2,foot,yes,yes
160,65 and over,2145.8333333333335,9691.666666666668,no,yes,2093.6,9587.2,transit,no,yes,2093.6,9587.2,transit,no,yes,2250.3,9900.6,foot,no,yes
161,65 and over,792.0,6984.0,no,yes,792.0,6984.0,foot,no,yes,792.0,6984.0,foot,no,yes,792.0,6984.0,foot,no,yes
162,65 and over,1929.9000000000003,9259.800000000001,no,yes,1929.9,9259.8,foot,no,yes,1929.9,9259.8,foot,no,yes,1929.9,9259.8,foot,no,yes
163,65 and over,475.0,6350.0,yes,yes,475.0,6350.0,foot,yes,yes,475.0,6350.0,foot,yes,yes,475.0,6350.0,foot,yes,yes
164,65 and over,2004.9333333333334,9409.866666666667,no,yes,1906.8,9213.6,transit,no,yes,2054.0,9508.0,foot,no,yes,2054.0,9508.0,foot,no,yes
165,65 and over,1120.0,7640.0,no,yes,1120.0,7640.0,foot,no,yes,1120.0,7640.0,foot,no,yes,1120.0,7640.0,foot,no,yes
166,65 and over,1034.8,7469.6,no,yes,1034.8,7469.6,foot,no,yes,1034.8,7469.6,foot,no,yes,1034.8,7469.6,foot,no,yes
167,65 and over,1192.7,7785.4,no,yes,1208.9,7817.8,transit,no,yes,1208.9,7817.8,transit,no,yes,1160.3,7720.6,transit,no,yes
168,65 and over,1332.6333333333332,8065.266666666666,no,yes,1249.3,7898.6,transit,no,yes,1249.3,7898.6,transit,no,yes,1499.3,8398.6,transit,no,yes
169,65 and over,272.2,5944.4,yes,yes,272.2,5944.4,foot,yes,yes,272.2,5944.4,foot,yes,yes,272.2,5944.4,foot,yes,yes
170,65 and over,1440.3333333333333,8280.666666666666,no,yes,1412.4,8224.8,transit,no,yes,1412.4,8224.8,transit,no,yes,1496.2,8392.4,foot,no,yes
171,65 and over,237.6,5875.2,yes,yes,237.6,5875.2,foot,yes,yes,237.6,5875.2,foot,yes,yes,237.6,5875.2,foot,yes,yes
