,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
59,men,2425.433333333333,10250.866666666665,no,yes,2501.6,10403.2,foot,no,yes,2501.6,10403.2,foot,no,yes,2273.1,9946.2,transit,no,yes
60,men,1979.8666666666668,9359.733333333334,no,yes,2056.0,9512.0,foot,no,yes,2056.0,9512.0,foot,no,yes,1827.6,9055.2,transit,no,yes
61,men,2325.433333333333,10050.866666666665,no,yes,2401.6,10203.2,foot,no,yes,2401.6,10203.2,foot,no,yes,2173.1,9746.2,transit,no,yes
62,men,792.6,6985.2,no,yes,792.6,6985.2,transit,no,yes,792.6,6985.2,transit,no,yes,792.6,6985.2,transit,no,yes
63,men,1389.6333333333332,8179.266666666666,no,yes,935.9,7271.8,transit,no,yes,935.9,7271.8,transit,no,yes,2297.1,9994.2,foot,no,yes
64,men,2137.433333333333,9674.866666666665,no,yes,2213.6,9827.2,foot,no,yes,2213.6,9827.2,foot,no,yes,1985.1,9370.2,transit,no,yes
65,men,1957.7333333333336,9315.466666666667,no,yes,2033.9,9467.8,foot,no,yes,2033.9,9467.8,foot,no,yes,1805.4,9010.8,transit,no,yes
66,men,3822.1999999999994,13044.399999999998,no,yes,3822.2,13044.4,foot,no,yes,3822.2,13044.4,foot,no,yes,3822.2,13044.4,foot,no,yes
67,men,1718.7,8837.4,no,yes,1141.6,7683.2,transit,no,yes,1141.6,7683.2,transit,no,yes,2872.9,11145.8,transit,no,yes
68,men,1367.3333333333333,8134.666666666666,no,yes,868.8,7137.6,transit,no,yes,868.8,7137.6,transit,no,yes,2364.4,10128.8,foot,no,yes
69,men,1396.7333333333333,8193.466666666667,no,yes,957.3,7314.6,transit,no,yes,957.3,7314.6,transit,no,yes,2275.6,9951.2,foot,no,yes
70,men,1971.3666666666668,9342.733333333334,no,yes,2047.5,9495.0,foot,no,yes,2047.5,9495.0,foot,no,yes,1819.1,9038.2,transit,no,yes
71,men,1415.3,8230.6,no,yes,1415.3,8230.6,transit,no,yes,1415.3,8230.6,transit,no,yes,1415.3,8230.6,transit,no,yes
72,men,406.7,6213.4,yes,yes,406.7,6213.4,foot,yes,yes,406.7,6213.4,foot,yes,yes,406.7,6213.4,foot,yes,yes
