,cinema_name,15_total_route,15_total_duration,15_walk_to,15_walk_from,15_total_changes,18_total_route,18_total_duration,18_walk_to,18_walk_from,18_total_changes,21_total_route,21_total_duration,21_walk_to,21_walk_from,21_total_changes,car_duration,foot_duration,area,start_location,distance_start_centroid,distance_start_cinema,geometry,average duration,15_speed,18_speed,21_speed,average speed,average duration difference to car,15_fastest_mode,15_trip_duration,15_fastest_overall_mode,15_transit_dur,15_walk_share,18_fastest_mode,18_trip_duration,18_fastest_overall_mode,18_transit_dur,18_walk_share,21_fastest_mode,21_trip_duration,21_fastest_overall_mode,21_transit_dur,21_walk_share,average transit duration,average walk share,population,level,level_dummy,cinemas,population aggr,population density,built-up area,transit departures,transit stops,osm_cinemas,average changes,area average changes,15_chosen_route,18_chosen_route,21_chosen_route,average_chosen_route,15_visit_time,15_likely_women,15_possible_women,18_visit_time,18_likely_women,18_possible_women,21_visit_time,21_likely_women,21_possible_women,average_visit_time,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over
135,Puschkino,"Puschkino_Halle,Franckeplatz_15.csv",615.0,413.7,141.3,0.0,"Puschkino_Halle,Franckeplatz_18.csv",615.0,413.7,141.3,0.0,"Puschkino_Halle,Franckeplatz_21.csv",615.0,413.7,141.3,0.0,305.3,896.8,Halle (Saale),POINT (11.962912486212085 51.483341463832744),508.4302296477164,995.020126909385,,1845.0,1.6179189055437155,1.6179189055437155,1.6179189055437155,1.6179189055437155,1539.7,transit,615.0,car,60.0,90.24390243902438,transit,615.0,car,60.0,90.24390243902438,transit,615.0,car,60.0,90.24390243902438,180.0,270.7317073170732,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,615.0,615.0,615.0,615.0,6630.0,yes,yes,6630.0,yes,yes,6630.0,yes,yes,6630.0,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
136,CinemaxX,"CinemaxX_Halle,Franckeplatz_15.csv",849.6,413.7,195.9,0.0,"CinemaxX_Halle,Franckeplatz_18.csv",849.6,413.7,195.9,0.0,"CinemaxX_Halle,Franckeplatz_21.csv",849.6,413.7,195.9,1.0,416.4,1153.7,Halle (Saale),POINT (11.962912486212085 51.483341463832744),508.4302296477164,1262.987726608293,,2548.8,1.4865674748214373,1.4865674748214373,1.4865674748214373,1.4865674748214373,2132.4,transit,849.6,car,240.0,71.75141242937853,transit,849.6,car,240.0,71.75141242937853,transit,849.6,car,240.0,71.75141242937853,720.0,215.2542372881356,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,849.6,849.6,849.6,849.6,7099.2,no,yes,7099.2,no,yes,7099.2,no,yes,7099.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
137,Bel Etage,"Bel Etage_Halle,Franckeplatz_15.csv",1050.9,413.7,337.2,0.0,"Bel Etage_Halle,Franckeplatz_18.csv",1050.9,413.7,337.2,0.0,"Bel Etage_Halle,Franckeplatz_21.csv",1050.9,413.7,337.2,1.0,369.1,1482.1,Halle (Saale),POINT (11.962912486212085 51.483341463832744),508.4302296477164,1649.2943922467718,,3152.7000000000003,1.5694113543122767,1.5694113543122767,1.5694113543122767,1.5694113543122767,2783.6000000000004,transit,1050.9,car,300.0000000000001,71.45304025121324,transit,1050.9,car,300.0000000000001,71.45304025121324,transit,1050.9,car,300.0000000000001,71.45304025121324,900.0000000000003,214.35912075363973,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,1050.9,1050.9,1050.9,1050.9,7501.8,no,yes,7501.8,no,yes,7501.8,no,yes,7501.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
138,Prisma Cinema Halle-Neustadt,"Prisma Cinema Halle-Neustadt_Halle,Franckeplatz_15.csv",1061.3,562.0,79.3,0.0,"Prisma Cinema Halle-Neustadt_Halle,Franckeplatz_18.csv",1061.3,562.0,79.3,0.0,"Prisma Cinema Halle-Neustadt_Halle,Franckeplatz_21.csv",1020.6,461.3,79.3,0.0,445.5,2401.9,Halle (Saale),POINT (11.962912486212085 51.483341463832744),508.4302296477164,3011.282504140651,,3143.2,2.837352778800198,2.837352778800198,2.950502159651823,2.8750692390840733,2697.7,transit,1061.3,car,420.0,60.42589277301422,transit,1061.3,car,420.0,60.42589277301422,transit,1020.6,car,480.0,52.96884185773074,1320.0,173.82062740375918,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1061.3,1061.3,1020.6,1047.7333333333333,7522.6,no,yes,7522.6,no,yes,7441.2,no,yes,7495.466666666667,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
139,Luchs,"Luchs_Halle,Franckeplatz_15.csv",1002.8,454.0,68.8,0.0,"Luchs_Halle,Franckeplatz_18.csv",1002.8,454.0,68.8,0.0,"Luchs_Halle,Franckeplatz_21.csv",882.8,454.0,68.8,0.0,369.6,2159.0,Halle (Saale),POINT (11.962912486212085 51.483341463832744),508.4302296477164,2526.992342555978,,2888.4,2.5199365202991406,2.5199365202991406,2.862474334567261,2.634115791721848,2518.8,transit,1002.8,car,480.0,52.134024730753886,transit,1002.8,car,480.0,52.134024730753886,transit,882.8,car,360.0,59.22066153149071,1320.0,163.48871099299848,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1002.8,1002.8,882.8,962.7999999999998,7405.6,no,yes,7405.6,no,yes,7165.6,no,yes,7325.599999999999,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
140,Puschkino,Puschkino_Pfännerhöhe_15.csv,1889.8,530.8,699.0,0.0,Puschkino_Pfännerhöhe_18.csv,1889.8,530.8,699.0,0.0,Puschkino_Pfännerhöhe_21.csv,3005.6,1278.3,767.3,2.0,591.9,2490.6,Halle (Saale),POINT (11.981460247413933 51.46706377099732),1731.803424848648,2914.251973149648,,6785.2,1.542095445628981,1.542095445628981,0.9696073905874528,1.3512660939484715,6193.3,transit,1889.8,car,660.0,65.07566938300349,transit,1889.8,car,660.0,65.07566938300349,foot,2490.6,car,960.0,68.0596220388608,2280.0,198.21096080486777,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1889.8,1889.8,2490.6,2090.0666666666666,9179.6,no,yes,9179.6,no,yes,10381.2,no,yes,9580.133333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
141,CinemaxX,CinemaxX_Pfännerhöhe_15.csv,1086.7,530.8,195.9,0.0,CinemaxX_Pfännerhöhe_18.csv,1086.7,530.8,195.9,0.0,CinemaxX_Pfännerhöhe_21.csv,1086.7,530.8,195.9,0.0,392.3,1273.6,Halle (Saale),POINT (11.981460247413933 51.46706377099732),1731.803424848648,1474.9594800663444,,3260.1000000000004,1.357283040458585,1.357283040458585,1.357283040458585,1.357283040458585,2867.8,transit,1086.7,car,360.0000000000001,66.87218183491304,transit,1086.7,car,360.0000000000001,66.87218183491304,transit,1086.7,car,360.0000000000001,66.87218183491304,1080.0000000000005,200.61654550473912,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1086.7,1086.7,1086.7,1086.7,7573.4,no,yes,7573.4,no,yes,7573.4,no,yes,7573.4,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
142,Bel Etage,Bel Etage_Pfännerhöhe_15.csv,747.6,352.6,335.0,0.0,Bel Etage_Pfännerhöhe_18.csv,747.6,352.6,335.0,0.0,Bel Etage_Pfännerhöhe_21.csv,747.6,352.6,335.0,0.0,295.6,809.7,Halle (Saale),POINT (11.981460247413933 51.46706377099732),1731.803424848648,918.822906460946,,2242.8,1.229030104950436,1.229030104950436,1.229030104950436,1.229030104950436,1947.2000000000005,transit,747.6,car,60.0,91.97431781701444,transit,747.6,car,60.0,91.97431781701444,transit,747.6,car,60.0,91.97431781701444,180.0,275.9229534510433,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,747.6,747.6,747.6,747.6,6895.2,no,yes,6895.2,no,yes,6895.2,no,yes,6895.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
143,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Pfännerhöhe_15.csv,2410.1,530.8,79.3,1.0,Prisma Cinema Halle-Neustadt_Pfännerhöhe_18.csv,2410.1,530.8,79.3,1.0,Prisma Cinema Halle-Neustadt_Pfännerhöhe_21.csv,2590.1,530.8,79.3,2.0,772.1,3966.9,Halle (Saale),POINT (11.981460247413933 51.46706377099732),1731.803424848648,4477.893899560305,,7410.299999999999,1.85797016703054,1.85797016703054,1.7288498125787826,1.8149300488799545,6638.199999999999,transit,2410.1,car,1800.0,25.31430231110742,transit,2410.1,car,1800.0,25.31430231110742,transit,2590.1,car,1980.0,23.555075093625728,5580.0,74.18367971584057,,top,3,6,242083,1792.81,52.92,60209,290,5,4.0,1.5779092702169626,2410.1,2410.1,2590.1,2470.1,10220.2,no,yes,10220.2,no,yes,10580.2,no,yes,10340.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
144,Luchs,Luchs_Pfännerhöhe_15.csv,2541.1,530.8,570.3,1.0,Luchs_Pfännerhöhe_18.csv,2922.6,530.8,771.8,1.0,Luchs_Pfännerhöhe_21.csv,13513.1,530.8,6982.3,4.0,829.3,3893.2,Halle (Saale),POINT (11.981460247413933 51.46706377099732),1731.803424848648,4564.47222663789,,18976.8,1.796258402517764,1.5617847897891912,0.3377812808783987,1.2319414910617847,18147.5,transit,2541.1,car,1440.0,43.33162803510291,transit,2922.6,car,1620.0,44.56990351057277,foot,3893.2,car,6000.0,55.59864131842435,9060.0,143.50017286410002,,top,3,6,242083,1792.81,52.92,60209,290,5,6.0,1.5779092702169626,2541.1,2922.6,3893.2,3118.9666666666667,10482.2,no,yes,11245.2,no,yes,13186.4,no,yes,11637.933333333334,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
145,Puschkino,Puschkino_Geschwister-Scholl-Straße_15.csv,752.5,491.2,141.3,0.0,Puschkino_Geschwister-Scholl-Straße_18.csv,752.5,491.2,141.3,0.0,Puschkino_Geschwister-Scholl-Straße_21.csv,752.5,491.2,141.3,0.0,242.7,842.3,Halle (Saale),POINT (11.969733311466943 51.50023731986522),2218.1122318194657,951.6517537176418,,2257.5,1.264653493312481,1.264653493312481,1.264653493312481,1.264653493312481,2014.8,transit,752.5,car,120.0,84.0531561461794,transit,752.5,car,120.0,84.0531561461794,transit,752.5,car,120.0,84.0531561461794,360.0,252.15946843853823,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,752.5,752.5,752.5,752.5,6905.0,no,yes,6905.0,no,yes,6905.0,no,yes,6905.0,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
146,CinemaxX,CinemaxX_Geschwister-Scholl-Straße_15.csv,1134.3,638.4,195.9,0.0,CinemaxX_Geschwister-Scholl-Straße_18.csv,1074.3,638.4,195.9,0.0,CinemaxX_Geschwister-Scholl-Straße_21.csv,1587.1,491.2,195.9,2.0,431.4,1955.1,Halle (Saale),POINT (11.969733311466943 51.50023731986522),2218.1122318194657,2339.1541800457703,,3795.7,2.0622006347930624,2.177375202500019,1.473854312926577,1.9044767167398864,3364.3,transit,1134.3,car,300.0,73.55197037820682,transit,1074.3,car,240.0,77.65987154426138,transit,1587.1,car,899.9999999999999,43.29279818536955,1440.0,194.50464010783773,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,1134.3,1074.3,1587.1,1265.2333333333333,7668.6,no,yes,7548.6,no,yes,8574.2,no,yes,7930.466666666667,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,no,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
147,Bel Etage,Bel Etage_Geschwister-Scholl-Straße_15.csv,1395.6,638.4,337.2,0.0,Bel Etage_Geschwister-Scholl-Straße_18.csv,1335.6,638.4,337.2,0.0,Bel Etage_Geschwister-Scholl-Straße_21.csv,1623.5,1166.3,337.2,0.0,528.1,2358.6,Halle (Saale),POINT (11.969733311466943 51.50023731986522),2218.1122318194657,2922.5763023797367,,4354.7,2.09413607221248,2.188212265932717,1.8001701893315287,2.0275061758255752,3826.6,transit,1395.6,car,420.0,69.9054170249355,transit,1335.6,car,360.0,73.04582210242587,transit,1623.5,car,120.0,92.60856174930706,900.0,235.5598008766684,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1395.6,1335.6,1623.5,1451.5666666666666,8191.2,no,yes,8071.2,no,yes,8647.0,no,yes,8303.133333333333,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
148,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Geschwister-Scholl-Straße_15.csv,2639.4,1420.1,79.3,1.0,Prisma Cinema Halle-Neustadt_Geschwister-Scholl-Straße_18.csv,2639.4,1420.1,79.3,1.0,Prisma Cinema Halle-Neustadt_Geschwister-Scholl-Straße_21.csv,2277.7,638.4,79.3,2.0,823.3,3835.8,Halle (Saale),POINT (11.969733311466943 51.50023731986522),2218.1122318194657,4164.531556966681,,7556.5,1.577832672943351,1.577832672943351,1.8283933603928,1.6613529020931672,6733.2,transit,2639.4,car,1140.0000000000002,56.80836553762217,transit,2639.4,car,1140.0000000000002,56.80836553762217,transit,2277.7,car,1560.0,31.50985643412214,3840.000000000001,145.1265875093665,,top,3,6,242083,1792.81,52.92,60209,290,5,4.0,1.5779092702169626,2639.4,2639.4,2277.7,2518.8333333333335,10678.8,no,yes,10678.8,no,yes,9955.4,no,yes,10437.666666666668,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
149,Luchs,Luchs_Geschwister-Scholl-Straße_15.csv,680.0,491.2,68.8,0.0,Luchs_Geschwister-Scholl-Straße_18.csv,680.0,491.2,68.8,0.0,Luchs_Geschwister-Scholl-Straße_21.csv,620.0,491.2,68.8,0.0,237.5,901.0,Halle (Saale),POINT (11.969733311466943 51.50023731986522),2218.1122318194657,890.8300944320129,,1980.0,1.310044256517666,1.310044256517666,1.4368227329548595,1.352303748663397,1742.5,transit,680.0,car,120.0,82.3529411764706,transit,680.0,car,120.0,82.3529411764706,transit,620.0,car,60.0,90.32258064516128,300.0,255.02846299810247,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,680.0,680.0,620.0,660.0,6760.0,yes,yes,6760.0,yes,yes,6640.0,yes,yes,6720.0,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
150,Puschkino,Puschkino_Karl-Pilger-Straße_15.csv,1920.0,458.7,141.3,0.0,Puschkino_Karl-Pilger-Straße_18.csv,1860.0,458.7,141.3,0.0,Puschkino_Karl-Pilger-Straße_21.csv,2280.0,458.7,141.3,0.0,1036.3,4989.0,Halle (Saale),POINT (11.972765640208763 51.43543802393274),5003.287648970287,6280.211902007671,,6060.0,3.2709436989623284,3.376458011832081,2.7544789043893294,3.1339602050612463,5023.7,transit,1920.0,car,1320.0,31.25,transit,1860.0,car,1260.0,32.25806451612903,transit,2280.0,car,1680.0,26.31578947368421,4260.0,89.82385398981324,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1920.0,1860.0,2280.0,2020.0,9240.0,no,yes,9120.0,no,yes,9960.0,no,yes,9440.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
151,CinemaxX,CinemaxX_Karl-Pilger-Straße_15.csv,2514.6,458.7,195.9,1.0,CinemaxX_Karl-Pilger-Straße_18.csv,2814.6,458.7,195.9,1.0,CinemaxX_Karl-Pilger-Straße_21.csv,2034.6,458.7,195.9,0.0,836.8,4055.2,Halle (Saale),POINT (11.972765640208763 51.43543802393274),5003.287648970287,5020.567781031523,,7363.799999999999,1.9965671601970585,1.783758893282002,2.467594505569411,2.0826401863494906,6526.999999999999,transit,2514.6,car,1860.0,26.031973276067767,transit,2814.6,car,2160.0,23.25730121509273,transit,2034.6,car,1380.0,32.173400176938955,5400.0,81.46267466809945,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,2514.6,2814.6,2034.6,2454.6,10429.2,no,yes,11029.2,no,yes,9469.2,no,yes,10309.2,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
152,Bel Etage,Bel Etage_Karl-Pilger-Straße_15.csv,2295.9,458.7,337.2,1.0,Bel Etage_Karl-Pilger-Straße_18.csv,2595.9,458.7,337.2,1.0,Bel Etage_Karl-Pilger-Straße_21.csv,1815.9,458.7,337.2,0.0,852.3,3591.3,Halle (Saale),POINT (11.972765640208763 51.43543802393274),5003.287648970287,4487.771253924633,,6707.700000000001,1.9546893392241087,1.7287920389555194,2.4713757662451856,2.051619048141605,5855.400000000001,transit,2295.9,car,1500.0,34.66614399581863,transit,2595.9,car,1800.0,30.65988674448168,transit,1815.9,car,1020.0,43.82950603006773,4320.0,109.15553677036804,,top,3,6,242083,1792.81,52.92,60209,290,5,2.0,1.5779092702169626,2295.9,2595.9,1815.9,2235.9,9991.8,no,yes,10591.8,no,yes,9031.8,no,yes,9871.8,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
153,Prisma Cinema Halle-Neustadt,Prisma Cinema Halle-Neustadt_Karl-Pilger-Straße_15.csv,2638.0,458.7,79.3,1.0,Prisma Cinema Halle-Neustadt_Karl-Pilger-Straße_18.csv,2938.0,458.7,79.3,1.0,Prisma Cinema Halle-Neustadt_Karl-Pilger-Straße_21.csv,3538.0,458.7,79.3,2.0,1250.9,6217.9,Halle (Saale),POINT (11.972765640208763 51.43543802393274),5003.287648970287,6100.841152622767,,9114.0,2.3126767068319816,2.076528642825993,1.7243756790906637,2.037860342916213,7863.1,transit,2638.0,car,2100.0,20.39423805913571,transit,2938.0,car,2400.0,18.311776718856365,transit,3538.0,car,3000.0,15.206331260599208,7500.0,53.91234603859128,,top,3,6,242083,1792.81,52.92,60209,290,5,4.0,1.5779092702169626,2638.0,2938.0,3538.0,3038.0,10676.0,no,yes,11276.0,no,yes,12476.0,no,yes,11476.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
154,Luchs,Luchs_Karl-Pilger-Straße_15.csv,2327.5,458.7,68.8,0.0,Luchs_Karl-Pilger-Straße_18.csv,2267.5,458.7,68.8,0.0,Luchs_Karl-Pilger-Straße_21.csv,3047.5,458.7,68.8,3.0,1273.8,6257.3,Halle (Saale),POINT (11.972765640208763 51.43543802393274),5003.287648970287,7896.698955653634,,7642.5,3.392781506188457,3.482557422559485,2.591205563791184,3.1555148308463754,6368.7,transit,2327.5,car,1800.0,22.663802363050483,transit,2267.5,car,1740.0,23.26350606394708,transit,3047.5,car,2520.0,17.309269893355207,6060.0,63.23657832035276,,top,3,6,242083,1792.81,52.92,60209,290,5,3.0,1.5779092702169626,2327.5,2267.5,3047.5,2547.5,10055.0,no,yes,9935.0,no,yes,11495.0,no,yes,10495.0,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
155,Puschkino,"Puschkino_Halle,Franckeplatz_15.csv",712.9,451.6,141.3,0.0,"Puschkino_Halle,Franckeplatz_18.csv",712.9,451.6,141.3,0.0,"Puschkino_Halle,Franckeplatz_21.csv",652.9,451.6,141.3,0.0,310.0,856.9,Halle (Saale),POINT (11.962118744733157 51.48417377964406),611.9246033193025,929.3378244801064,,2078.7,1.303601942039706,1.303601942039706,1.423399945596732,1.343534609892048,1768.6999999999998,transit,712.9,car,119.99999999999989,83.16734464861833,transit,712.9,car,119.99999999999989,83.16734464861833,transit,652.9,car,59.999999999999886,90.81023127584623,299.99999999999966,257.1449205730829,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,712.9,712.9,652.9,692.9,6825.8,yes,yes,6825.8,yes,yes,6705.8,yes,yes,6785.8,yes,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
156,CinemaxX,"CinemaxX_Halle,Franckeplatz_15.csv",961.1,525.2,195.9,0.0,"CinemaxX_Halle,Franckeplatz_18.csv",961.1,525.2,195.9,0.0,"CinemaxX_Halle,Franckeplatz_21.csv",961.1,525.2,195.9,1.0,421.0,1267.3,Halle (Saale),POINT (11.962118744733157 51.48417377964406),611.9246033193025,1342.964767363913,,2883.3,1.3973205362229872,1.3973205362229872,1.3973205362229872,1.3973205362229872,2462.3,transit,961.1,car,240.0,75.02861304754968,transit,961.1,car,240.0,75.02861304754968,transit,961.1,car,240.0,75.02861304754968,720.0,225.08583914264904,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,961.1,961.1,961.1,961.1,7322.2,no,yes,7322.2,no,yes,7322.2,no,yes,7322.2,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
157,Bel Etage,"Bel Etage_Halle,Franckeplatz_15.csv",1162.4,525.2,337.2,0.0,"Bel Etage_Halle,Franckeplatz_18.csv",1162.4,525.2,337.2,0.0,"Bel Etage_Halle,Franckeplatz_21.csv",1162.4,525.2,337.2,1.0,387.8,1571.4,Halle (Saale),POINT (11.962118744733157 51.48417377964406),611.9246033193025,1746.596063317726,,3487.2000000000003,1.5025774804866878,1.5025774804866878,1.5025774804866878,1.5025774804866878,3099.4,transit,1162.4,car,300.0,74.1913282863042,transit,1162.4,car,300.0,74.1913282863042,transit,1162.4,car,300.0,74.1913282863042,900.0,222.57398485891247,,top,3,6,242083,1792.81,52.92,60209,290,5,1.0,1.5779092702169626,1162.4,1162.4,1162.4,1162.4,7724.8,no,yes,7724.8,no,yes,7724.8,no,yes,7724.8,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
158,Prisma Cinema Halle-Neustadt,"Prisma Cinema Halle-Neustadt_Halle,Franckeplatz_15.csv",1103.7,604.4,79.3,0.0,"Prisma Cinema Halle-Neustadt_Halle,Franckeplatz_18.csv",1103.7,604.4,79.3,0.0,"Prisma Cinema Halle-Neustadt_Halle,Franckeplatz_21.csv",1062.9,503.6,79.3,0.0,464.2,2444.3,Halle (Saale),POINT (11.962118744733157 51.48417377964406),611.9246033193025,2972.3095311737698,,3270.3,2.693041162611008,2.693041162611008,2.7964150260360987,2.7274991170860385,2806.1000000000004,transit,1103.7,car,420.0000000000001,61.94618102745311,transit,1103.7,car,420.0000000000001,61.94618102745311,transit,1062.9,car,480.0000000000001,54.84053062376516,1320.0000000000005,178.73289267867136,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1103.7,1103.7,1062.9,1090.1000000000001,7607.4,no,yes,7607.4,no,yes,7525.8,no,yes,7580.200000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
159,Luchs,"Luchs_Halle,Franckeplatz_15.csv",975.7,546.9,68.8,0.0,"Luchs_Halle,Franckeplatz_18.csv",975.7,546.9,68.8,0.0,"Luchs_Halle,Franckeplatz_21.csv",880.4,451.6,68.8,0.0,374.2,2119.1,Halle (Saale),POINT (11.962118744733157 51.48417377964406),611.9246033193025,2431.918487741761,,2831.8,2.4924858949900184,2.4924858949900184,2.762288150547207,2.582419980175748,2457.6000000000004,transit,975.7,car,360.0000000000001,63.10341293430357,transit,975.7,car,360.0000000000001,63.10341293430357,transit,880.4,car,360.0,59.1094956837801,1080.0000000000002,185.31632155238725,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,975.7,975.7,880.4,943.9333333333334,7351.4,no,yes,7351.4,no,yes,7160.8,no,yes,7287.866666666667,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
160,Puschkino,Puschkino_Franckeplatz_15.csv,1009.6,688.3,141.3,0.0,Puschkino_Franckeplatz_18.csv,1009.6,688.3,141.3,0.0,Puschkino_Franckeplatz_21.csv,1129.6,688.3,141.3,0.0,531.8,1840.3,Halle (Saale),POINT (11.973261010682256 51.47306650665655),874.892695762625,2119.629536597274,,3148.8,2.0994745806232906,2.0994745806232906,1.8764425784324312,2.025130579893004,2617.0,transit,1009.6,car,180.0000000000001,82.17115689381933,transit,1009.6,car,180.0000000000001,82.17115689381933,transit,1129.6,car,300.0,73.44192634560906,660.0000000000002,237.7842401332477,,top,3,6,242083,1792.81,52.92,60209,290,5,0.0,1.5779092702169626,1009.6,1009.6,1129.6,1049.6000000000001,7419.2,no,yes,7419.2,no,yes,7659.2,no,yes,7499.200000000001,no,yes,no,yes,no,yes,no,yes,no,yes,yes,yes,yes,yes,yes,yes,yes,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes,no,yes
