,group,average travel time,average visit time,average likely,average possible,15 travel time,15 visit time,15 mode,15 likely,15 possible,18 travel time,18 visit time,18 mode,18 likely,18 possible,21 travel time,21 visit time,21 mode,21 likely,21 possible
230,45-64,1087.8,7575.6,no,yes,1087.8,7575.6,transit,no,yes,1087.8,7575.6,transit,no,yes,1087.8,7575.6,transit,no,yes
231,45-64,901.2999999999998,7202.599999999999,no,yes,1001.3,7402.6,transit,no,yes,821.3,7042.6,transit,no,yes,881.3,7162.6,transit,no,yes
232,45-64,1655.4000000000003,8710.800000000001,no,yes,1595.4,8590.8,transit,no,yes,1595.4,8590.8,transit,no,yes,1775.4,8950.8,transit,no,yes
233,45-64,1155.3333333333333,7710.666666666666,no,yes,1250.7,7901.4,foot,no,yes,1250.7,7901.4,foot,no,yes,964.6,7329.2,transit,no,yes
234,45-64,1102.8,7605.6,no,yes,1102.8,7605.6,foot,no,yes,1102.8,7605.6,foot,no,yes,1102.8,7605.6,foot,no,yes
235,45-64,1345.7,8091.4,no,yes,1365.7,8131.4,transit,no,yes,1365.7,8131.4,transit,no,yes,1305.7,8011.4,transit,no,yes
236,45-64,2047.9000000000003,9495.800000000001,no,yes,1765.9,8931.8,transit,no,yes,2128.9,9657.8,transit,no,yes,2248.9,9897.8,transit,no,yes
237,45-64,1035.3999999999999,7470.799999999999,no,yes,995.4,7390.8,transit,no,yes,995.4,7390.8,transit,no,yes,1115.4,7630.8,transit,no,yes
238,45-64,1344.8999999999999,8089.799999999999,no,yes,1344.2,8088.4,transit,no,yes,1344.2,8088.4,transit,no,yes,1346.3,8092.6,transit,no,yes
239,45-64,1534.3,8468.6,no,yes,1630.5,8661.0,transit,no,yes,1366.2,8132.4,transit,no,yes,1606.2,8612.4,transit,no,yes
240,45-64,2660.2,10720.4,no,yes,2660.2,10720.4,foot,no,yes,2660.2,10720.4,foot,no,yes,2660.2,10720.4,foot,no,yes
241,45-64,2321.2,10042.4,no,yes,2354.7,10109.4,foot,no,yes,2254.2,9908.4,transit,no,yes,2354.7,10109.4,foot,no,yes
242,45-64,3937.5333333333333,13275.066666666666,no,yes,4056.4,13512.8,transit,no,yes,3674.3,12748.6,transit,no,yes,4081.9,13563.8,foot,no,yes
243,45-64,2270.8,9941.6,no,yes,2270.8,9941.6,transit,no,yes,2270.8,9941.6,transit,no,yes,2270.8,9941.6,transit,no,yes
244,45-64,1135.0,7670.0,no,yes,1074.1,7548.2,transit,no,yes,1074.1,7548.2,transit,no,yes,1256.8,7913.6,transit,no,yes
245,45-64,1085.9666666666667,7571.933333333333,no,yes,1309.7,8019.4,transit,no,yes,1004.1,7408.2,transit,no,yes,944.1,7288.2,transit,no,yes
246,45-64,2025.5333333333335,9451.066666666668,no,yes,2187.4,9774.8,transit,no,yes,2187.4,9774.8,transit,no,yes,1701.8,8803.6,transit,no,yes
247,45-64,1132.533333333333,7665.066666666666,no,yes,1185.8,7771.6,transit,no,yes,1091.6,7583.2,transit,no,yes,1120.2,7640.4,transit,no,yes
