,osm_cinemas,start_location,15_likely_women,15_possible_women,18_likely_women,18_possible_women,21_likely_women,21_possible_women,average_likely_women,average_possible_women,15_likely_men,15_possible_men,18_likely_men,18_possible_men,21_likely_men,21_possible_men,average_likely_men,average_possible_men,15_likely_children 10-17,15_possible_children 10-17,18_likely_children 10-17,18_possible_children 10-17,21_likely_children 10-17,21_possible_children 10-17,average_likely_children 10-17,average_possible_children 10-17,15_likely_45-64,15_possible_45-64,18_likely_45-64,18_possible_45-64,21_likely_45-64,21_possible_45-64,average_likely_45-64,average_possible_45-64,15_likely_65 and over,15_possible_65 and over,18_likely_65 and over,18_possible_65 and over,21_likely_65 and over,21_possible_65 and over,average_likely_65 and over,average_possible_65 and over,15 transit is reasonable,18 transit is reasonable,21 transit is reasonable,15 transit is more reasonable than car,18 transit is more reasonable than car,21 transit is more reasonable than car
0,4,POINT (8.692474664841773 49.40425145583316),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,2,4,2,4,2,4,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0.0,0.0,25.0,0.0,0.0,0.0
0,4,POINT (8.692658225454636 49.41484374037338),1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,2,4,2,4,2,4,2,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,50.0,50.0,50.0,0.0,0.0,0.0
0,4,POINT (8.70929838395685 49.408322584698),1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,2,4,2,4,2,4,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,75.0,75.0,75.0,0.0,0.0,0.0
0,4,POINT (8.67861231344864 49.4168072677945),1,4,1,4,1,4,1,4,1,4,1,4,1,4,1,4,4,4,4,4,3,4,4,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.6822823862727 49.43113681734432),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.740169927656163 49.414271075477714),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.651134899828211 49.421541611215694),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,2,4,2,4,2,4,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.64684885 49.399651750000004),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,50.0,0.0,0.0,0.0
0,4,POINT (8.707165617433022 49.366044585567295),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,75.0,0.0,0.0,0.0
0,4,POINT (8.667698938256253 49.376027891587256),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,2,4,2,4,2,4,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.634567149999999 49.39912525),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.687997189626984 49.38056524007682),1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,2,4,2,4,2,4,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.739281624360606 49.414688520394044),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,25.0
0,4,POINT (8.692342224851734 49.374976354722556),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,1,4,1,4,1,4,1,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,75.0,0.0,0.0,0.0
0,4,POINT (8.73446395 49.387496600000006),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,2,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
0,4,POINT (8.635475145838273 49.39854392594237),0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,0,4,100.0,100.0,100.0,0.0,0.0,0.0
